userId,itemId,item_label,pred_mle_top5,pred_mle_top10,abs_diff
32299,118758,I1,1.5,1.5,0.0
32306,118758,I1,1.5,1.5,0.0
32321,118758,I1,1.5,1.5,0.0
32329,118758,I1,1.5,1.5,0.0
32339,118758,I1,1.5,1.5,0.0
32341,118758,I1,1.5,1.5,0.0
32342,118758,I1,1.5,1.5,0.0
32344,118758,I1,1.5,1.5,0.0
32346,118758,I1,1.5,1.5,0.0
32364,118758,I1,1.5,1.5,0.0
32365,118758,I1,1.5,1.5,0.0
32390,118758,I1,1.5,1.5,0.0
32419,118758,I1,1.5,1.5,0.0
32433,118758,I1,1.5,1.5,0.0
32454,118758,I1,1.5,1.5,0.0
32500,118758,I1,1.5,1.5,0.0
32508,118758,I1,1.5,1.5,0.0
32509,118758,I1,1.5,1.5,0.0
32514,118758,I1,1.5,1.5,0.0
32517,118758,I1,1.5,1.5,0.0
32525,118758,I1,1.5,1.5,0.0
32553,118758,I1,1.5,1.5,0.0
32582,118758,I1,1.5,1.5,0.0
32590,118758,I1,1.5,1.5,0.0
32603,118758,I1,1.5,1.5,0.0
32615,118758,I1,1.5,1.5,0.0
32622,118758,I1,1.5,1.5,0.0
32638,118758,I1,1.5,1.5,0.0
32640,118758,I1,1.5,1.5,0.0
32654,118758,I1,1.5,1.5,0.0
32662,118758,I1,1.5,1.5,0.0
32665,118758,I1,1.5,1.5,0.0
32674,118758,I1,1.5,1.5,0.0
32675,118758,I1,1.5,1.5,0.0
32696,118758,I1,1.5,1.5,0.0
32717,118758,I1,1.5,1.5,0.0
32719,118758,I1,1.5,1.5,0.0
32726,118758,I1,1.5,1.5,0.0
32730,118758,I1,1.5,1.5,0.0
32744,118758,I1,1.5,1.5,0.0
32768,118758,I1,1.5,1.5,0.0
32770,118758,I1,1.5,1.5,0.0
32776,118758,I1,1.5,1.5,0.0
32779,118758,I1,1.5,1.5,0.0
32795,118758,I1,1.5,1.5,0.0
32797,118758,I1,1.5,1.5,0.0
32806,118758,I1,1.5,1.5,0.0
32824,118758,I1,1.5,1.5,0.0
32835,118758,I1,1.5,1.5,0.0
32837,118758,I1,1.5,1.5,0.0
32840,118758,I1,1.5,1.5,0.0
32844,118758,I1,1.5,1.5,0.0
32855,118758,I1,1.5,1.5,0.0
32861,118758,I1,1.5,1.5,0.0
32864,118758,I1,1.5,1.5,0.0
32868,118758,I1,1.5,1.5,0.0
32892,118758,I1,1.5,1.5,0.0
32894,118758,I1,1.5,1.5,0.0
32896,118758,I1,1.5,1.5,0.0
32905,118758,I1,1.5,1.5,0.0
32919,118758,I1,1.5,1.5,0.0
32920,118758,I1,1.5,1.5,0.0
32923,118758,I1,1.5,1.5,0.0
32925,118758,I1,1.5,1.5,0.0
32934,118758,I1,1.5,1.5,0.0
32935,118758,I1,1.5,1.5,0.0
32937,118758,I1,1.5,1.5,0.0
32965,118758,I1,1.5,1.5,0.0
32974,118758,I1,1.5,1.5,0.0
32980,118758,I1,1.5,1.5,0.0
32983,118758,I1,1.5,1.5,0.0
32988,118758,I1,1.5,1.5,0.0
33000,118758,I1,1.5,1.5,0.0
33010,118758,I1,1.5,1.5,0.0
33014,118758,I1,1.5,1.5,0.0
33038,118758,I1,1.5,1.5,0.0
33039,118758,I1,1.5,1.5,0.0
33040,118758,I1,1.5,1.5,0.0
33052,118758,I1,1.5,1.5,0.0
33063,118758,I1,1.5,1.5,0.0
33074,118758,I1,1.5,1.5,0.0
33076,118758,I1,1.5,1.5,0.0
33082,118758,I1,1.5,1.5,0.0
33113,118758,I1,1.5,1.5,0.0
33127,118758,I1,1.5,1.5,0.0
33128,118758,I1,1.5,1.5,0.0
33134,118758,I1,1.5,1.5,0.0
33170,118758,I1,1.5,1.5,0.0
33183,118758,I1,1.5,1.5,0.0
33189,118758,I1,1.5,1.5,0.0
33191,118758,I1,1.5,1.5,0.0
33221,118758,I1,1.5,1.5,0.0
33225,118758,I1,1.5,1.5,0.0
33235,118758,I1,1.5,1.5,0.0
33251,118758,I1,1.5,1.5,0.0
33253,118758,I1,1.5,1.5,0.0
33260,118758,I1,1.5,1.5,0.0
33272,118758,I1,1.5,1.5,0.0
33281,118758,I1,1.5,1.5,0.0
33288,118758,I1,1.5,1.5,0.0
33293,118758,I1,1.5,1.5,0.0
33309,118758,I1,1.5,1.5,0.0
33319,118758,I1,1.5,1.5,0.0
33322,118758,I1,1.5,1.5,0.0
33342,118758,I1,1.5,1.5,0.0
33344,118758,I1,1.5,1.5,0.0
33346,118758,I1,1.5,1.5,0.0
33348,118758,I1,1.5,1.5,0.0
33349,118758,I1,1.5,1.5,0.0
33351,118758,I1,1.5,1.5,0.0
33353,118758,I1,1.5,1.5,0.0
33357,118758,I1,1.5,1.5,0.0
33363,118758,I1,1.5,1.5,0.0
33364,118758,I1,1.5,1.5,0.0
33365,118758,I1,1.5,1.5,0.0
33371,118758,I1,1.5,1.5,0.0
33375,118758,I1,1.5,1.5,0.0
33377,118758,I1,1.5,1.5,0.0
33378,118758,I1,1.5,1.5,0.0
33384,118758,I1,1.5,1.5,0.0
33387,118758,I1,1.5,1.5,0.0
33394,118758,I1,1.5,1.5,0.0
33402,118758,I1,1.5,1.5,0.0
33404,118758,I1,1.5,1.5,0.0
33414,118758,I1,1.5,1.5,0.0
33429,118758,I1,1.5,1.5,0.0
33443,118758,I1,1.5,1.5,0.0
33446,118758,I1,1.5,1.5,0.0
33455,118758,I1,1.5,1.5,0.0
33478,118758,I1,1.5,1.5,0.0
33483,118758,I1,1.5,1.5,0.0
33489,118758,I1,1.5,1.5,0.0
33495,118758,I1,1.5,1.5,0.0
33502,118758,I1,1.5,1.5,0.0
33507,118758,I1,1.5,1.5,0.0
33510,118758,I1,1.5,1.5,0.0
33561,118758,I1,1.5,1.5,0.0
33572,118758,I1,1.5,1.5,0.0
33579,118758,I1,1.5,1.5,0.0
33581,118758,I1,1.5,1.5,0.0
33584,118758,I1,1.5,1.5,0.0
33585,118758,I1,1.5,1.5,0.0
33587,118758,I1,1.5,1.5,0.0
33603,118758,I1,1.5,1.5,0.0
33608,118758,I1,1.5,1.5,0.0
33609,118758,I1,1.5,1.5,0.0
33623,118758,I1,1.5,1.5,0.0
33634,118758,I1,1.5,1.5,0.0
33636,118758,I1,1.5,1.5,0.0
33646,118758,I1,1.5,1.5,0.0
33648,118758,I1,1.5,1.5,0.0
33679,118758,I1,1.5,1.5,0.0
33680,118758,I1,1.5,1.5,0.0
33700,118758,I1,1.5,1.5,0.0
33724,118758,I1,1.5,1.5,0.0
33734,118758,I1,1.5,1.5,0.0
33736,118758,I1,1.5,1.5,0.0
33738,118758,I1,1.5,1.5,0.0
33755,118758,I1,1.5,1.5,0.0
33761,118758,I1,1.5,1.5,0.0
33767,118758,I1,1.5,1.5,0.0
33768,118758,I1,1.5,1.5,0.0
33771,118758,I1,1.5,1.5,0.0
33777,118758,I1,1.5,1.5,0.0
33792,118758,I1,1.5,1.5,0.0
33800,118758,I1,1.5,1.5,0.0
33818,118758,I1,1.5,1.5,0.0
33830,118758,I1,1.5,1.5,0.0
33833,118758,I1,1.5,1.5,0.0
33837,118758,I1,1.5,1.5,0.0
33839,118758,I1,1.5,1.5,0.0
33854,118758,I1,1.5,1.5,0.0
33857,118758,I1,1.5,1.5,0.0
33861,118758,I1,1.5,1.5,0.0
33862,118758,I1,1.5,1.5,0.0
33863,118758,I1,1.5,1.5,0.0
33876,118758,I1,1.5,1.5,0.0
33879,118758,I1,1.5,1.5,0.0
33892,118758,I1,1.5,1.5,0.0
33901,118758,I1,1.5,1.5,0.0
33911,118758,I1,1.5,1.5,0.0
33928,118758,I1,1.5,1.5,0.0
33933,118758,I1,1.5,1.5,0.0
33936,118758,I1,1.5,1.5,0.0
33939,118758,I1,1.5,1.5,0.0
33955,118758,I1,1.5,1.5,0.0
33970,118758,I1,1.5,1.5,0.0
33974,118758,I1,1.5,1.5,0.0
33976,118758,I1,1.5,1.5,0.0
33981,118758,I1,1.5,1.5,0.0
33985,118758,I1,1.5,1.5,0.0
33999,118758,I1,1.5,1.5,0.0
34007,118758,I1,1.5,1.5,0.0
34024,118758,I1,1.5,1.5,0.0
34025,118758,I1,1.5,1.5,0.0
34027,118758,I1,1.5,1.5,0.0
34040,118758,I1,1.5,1.5,0.0
34041,118758,I1,1.5,1.5,0.0
34052,118758,I1,1.5,1.5,0.0
34058,118758,I1,1.5,1.5,0.0
34069,118758,I1,1.5,1.5,0.0
34080,118758,I1,1.5,1.5,0.0
34100,118758,I1,1.5,1.5,0.0
34103,118758,I1,1.5,1.5,0.0
34127,118758,I1,1.5,1.5,0.0
34129,118758,I1,1.5,1.5,0.0
34140,118758,I1,1.5,1.5,0.0
34143,118758,I1,1.5,1.5,0.0
34146,118758,I1,1.5,1.5,0.0
34151,118758,I1,1.5,1.5,0.0
34153,118758,I1,1.5,1.5,0.0
34161,118758,I1,1.5,1.5,0.0
34173,118758,I1,1.5,1.5,0.0
34179,118758,I1,1.5,1.5,0.0
34180,118758,I1,1.5,1.5,0.0
34185,118758,I1,1.5,1.5,0.0
34187,118758,I1,1.5,1.5,0.0
34201,118758,I1,1.5,1.5,0.0
34214,118758,I1,1.5,1.5,0.0
34218,118758,I1,1.5,1.5,0.0
34220,118758,I1,1.5,1.5,0.0
34240,118758,I1,1.5,1.5,0.0
34266,118758,I1,1.5,1.5,0.0
34268,118758,I1,1.5,1.5,0.0
34295,118758,I1,1.5,1.5,0.0
34307,118758,I1,1.5,1.5,0.0
34332,118758,I1,1.5,1.5,0.0
34333,118758,I1,1.5,1.5,0.0
34344,118758,I1,1.5,1.5,0.0
34350,118758,I1,1.5,1.5,0.0
34357,118758,I1,1.5,1.5,0.0
34362,118758,I1,1.5,1.5,0.0
34368,118758,I1,1.5,1.5,0.0
34382,118758,I1,1.5,1.5,0.0
34385,118758,I1,1.5,1.5,0.0
34395,118758,I1,1.5,1.5,0.0
34398,118758,I1,1.5,1.5,0.0
34403,118758,I1,1.5,1.5,0.0
34409,118758,I1,1.5,1.5,0.0
34418,118758,I1,1.5,1.5,0.0
34419,118758,I1,1.5,1.5,0.0
34426,118758,I1,1.5,1.5,0.0
34429,118758,I1,1.5,1.5,0.0
34436,118758,I1,1.5,1.5,0.0
34437,118758,I1,1.5,1.5,0.0
34440,118758,I1,1.5,1.5,0.0
34456,118758,I1,1.5,1.5,0.0
34460,118758,I1,1.5,1.5,0.0
34464,118758,I1,1.5,1.5,0.0
34468,118758,I1,1.5,1.5,0.0
34470,118758,I1,1.5,1.5,0.0
34473,118758,I1,1.5,1.5,0.0
34485,118758,I1,1.5,1.5,0.0
34489,118758,I1,1.5,1.5,0.0
34494,118758,I1,1.5,1.5,0.0
34504,118758,I1,1.5,1.5,0.0
34511,118758,I1,1.5,1.5,0.0
34515,118758,I1,1.5,1.5,0.0
34529,118758,I1,1.5,1.5,0.0
34544,118758,I1,1.5,1.5,0.0
34564,118758,I1,1.5,1.5,0.0
34575,118758,I1,1.5,1.5,0.0
34576,118758,I1,1.5,1.5,0.0
34577,118758,I1,1.5,1.5,0.0
34586,118758,I1,1.5,1.5,0.0
34587,118758,I1,1.5,1.5,0.0
34609,118758,I1,1.5,1.5,0.0
34612,118758,I1,1.5,1.5,0.0
34616,118758,I1,1.5,1.5,0.0
34620,118758,I1,1.5,1.5,0.0
34632,118758,I1,1.5,1.5,0.0
34637,118758,I1,1.5,1.5,0.0
34650,118758,I1,1.5,1.5,0.0
34651,118758,I1,1.5,1.5,0.0
34663,118758,I1,1.5,1.5,0.0
34674,118758,I1,1.5,1.5,0.0
34678,118758,I1,1.5,1.5,0.0
34685,118758,I1,1.5,1.5,0.0
34686,118758,I1,1.5,1.5,0.0
34702,118758,I1,1.5,1.5,0.0
34704,118758,I1,1.5,1.5,0.0
34717,118758,I1,1.5,1.5,0.0
34729,118758,I1,1.5,1.5,0.0
34738,118758,I1,1.5,1.5,0.0
34743,118758,I1,1.5,1.5,0.0
34758,118758,I1,1.5,1.5,0.0
34767,118758,I1,1.5,1.5,0.0
34778,118758,I1,1.5,1.5,0.0
34785,118758,I1,1.5,1.5,0.0
34809,118758,I1,1.5,1.5,0.0
34817,118758,I1,1.5,1.5,0.0
34829,118758,I1,1.5,1.5,0.0
34830,118758,I1,1.5,1.5,0.0
34831,118758,I1,1.5,1.5,0.0
34842,118758,I1,1.5,1.5,0.0
34844,118758,I1,1.5,1.5,0.0
34848,118758,I1,1.5,1.5,0.0
34853,118758,I1,1.5,1.5,0.0
34899,118758,I1,1.5,1.5,0.0
34909,118758,I1,1.5,1.5,0.0
34916,118758,I1,1.5,1.5,0.0
34918,118758,I1,1.5,1.5,0.0
34954,118758,I1,1.5,1.5,0.0
34961,118758,I1,1.5,1.5,0.0
34971,118758,I1,1.5,1.5,0.0
34972,118758,I1,1.5,1.5,0.0
34995,118758,I1,1.5,1.5,0.0
34999,118758,I1,1.5,1.5,0.0
35004,118758,I1,1.5,1.5,0.0
35011,118758,I1,1.5,1.5,0.0
35012,118758,I1,1.5,1.5,0.0
35022,118758,I1,1.5,1.5,0.0
35023,118758,I1,1.5,1.5,0.0
35037,118758,I1,1.5,1.5,0.0
35038,118758,I1,1.5,1.5,0.0
35059,118758,I1,1.5,1.5,0.0
35062,118758,I1,1.5,1.5,0.0
35063,118758,I1,1.5,1.5,0.0
35064,118758,I1,1.5,1.5,0.0
35076,118758,I1,1.5,1.5,0.0
35094,118758,I1,1.5,1.5,0.0
35098,118758,I1,1.5,1.5,0.0
35111,118758,I1,1.5,1.5,0.0
35112,118758,I1,1.5,1.5,0.0
35115,118758,I1,1.5,1.5,0.0
35128,118758,I1,1.5,1.5,0.0
35133,118758,I1,1.5,1.5,0.0
35137,118758,I1,1.5,1.5,0.0
35158,118758,I1,1.5,1.5,0.0
35165,118758,I1,1.5,1.5,0.0
35166,118758,I1,1.5,1.5,0.0
35172,118758,I1,1.5,1.5,0.0
35179,118758,I1,1.5,1.5,0.0
35189,118758,I1,1.5,1.5,0.0
35190,118758,I1,1.5,1.5,0.0
35205,118758,I1,1.5,1.5,0.0
35226,118758,I1,1.5,1.5,0.0
35227,118758,I1,1.5,1.5,0.0
35236,118758,I1,1.5,1.5,0.0
35240,118758,I1,1.5,1.5,0.0
35251,118758,I1,1.5,1.5,0.0
35254,118758,I1,1.5,1.5,0.0
35257,118758,I1,1.5,1.5,0.0
35259,118758,I1,1.5,1.5,0.0
35265,118758,I1,1.5,1.5,0.0
35272,118758,I1,1.5,1.5,0.0
35282,118758,I1,1.5,1.5,0.0
35283,118758,I1,1.5,1.5,0.0
35285,118758,I1,1.5,1.5,0.0
35292,118758,I1,1.5,1.5,0.0
35307,118758,I1,1.5,1.5,0.0
35310,118758,I1,1.5,1.5,0.0
35312,118758,I1,1.5,1.5,0.0
35316,118758,I1,1.5,1.5,0.0
35320,118758,I1,1.5,1.5,0.0
35343,118758,I1,1.5,1.5,0.0
35352,118758,I1,1.5,1.5,0.0
35364,118758,I1,1.5,1.5,0.0
35392,118758,I1,1.5,1.5,0.0
35410,118758,I1,1.5,1.5,0.0
35424,118758,I1,1.5,1.5,0.0
35425,118758,I1,1.5,1.5,0.0
35431,118758,I1,1.5,1.5,0.0
35434,118758,I1,1.5,1.5,0.0
35440,118758,I1,1.5,1.5,0.0
35449,118758,I1,1.5,1.5,0.0
35452,118758,I1,1.5,1.5,0.0
35460,118758,I1,1.5,1.5,0.0
35465,118758,I1,1.5,1.5,0.0
35469,118758,I1,1.5,1.5,0.0
35494,118758,I1,1.5,1.5,0.0
35498,118758,I1,1.5,1.5,0.0
35510,118758,I1,1.5,1.5,0.0
35511,118758,I1,1.5,1.5,0.0
35519,118758,I1,1.5,1.5,0.0
35533,118758,I1,1.5,1.5,0.0
35573,118758,I1,1.5,1.5,0.0
35576,118758,I1,1.5,1.5,0.0
35577,118758,I1,1.5,1.5,0.0
35579,118758,I1,1.5,1.5,0.0
35608,118758,I1,1.5,1.5,0.0
35615,118758,I1,1.5,1.5,0.0
35625,118758,I1,1.5,1.5,0.0
35626,118758,I1,1.5,1.5,0.0
35667,118758,I1,1.5,1.5,0.0
35702,118758,I1,1.5,1.5,0.0
35705,118758,I1,1.5,1.5,0.0
35710,118758,I1,1.5,1.5,0.0
35724,118758,I1,1.5,1.5,0.0
35727,118758,I1,1.5,1.5,0.0
35735,118758,I1,1.5,1.5,0.0
35745,118758,I1,1.5,1.5,0.0
35748,118758,I1,1.5,1.5,0.0
35755,118758,I1,1.5,1.5,0.0
35761,118758,I1,1.5,1.5,0.0
35762,118758,I1,1.5,1.5,0.0
35770,118758,I1,1.5,1.5,0.0
35780,118758,I1,1.5,1.5,0.0
35813,118758,I1,1.5,1.5,0.0
35817,118758,I1,1.5,1.5,0.0
35821,118758,I1,1.5,1.5,0.0
35824,118758,I1,1.5,1.5,0.0
35833,118758,I1,1.5,1.5,0.0
35834,118758,I1,1.5,1.5,0.0
35848,118758,I1,1.5,1.5,0.0
35849,118758,I1,1.5,1.5,0.0
35876,118758,I1,1.5,1.5,0.0
35877,118758,I1,1.5,1.5,0.0
35921,118758,I1,1.5,1.5,0.0
35927,118758,I1,1.5,1.5,0.0
35930,118758,I1,1.5,1.5,0.0
35936,118758,I1,1.5,1.5,0.0
35937,118758,I1,1.5,1.5,0.0
35939,118758,I1,1.5,1.5,0.0
35945,118758,I1,1.5,1.5,0.0
35950,118758,I1,1.5,1.5,0.0
35965,118758,I1,1.5,1.5,0.0
35971,118758,I1,1.5,1.5,0.0
35973,118758,I1,1.5,1.5,0.0
35974,118758,I1,1.5,1.5,0.0
35979,118758,I1,1.5,1.5,0.0
35997,118758,I1,1.5,1.5,0.0
36000,118758,I1,1.5,1.5,0.0
36003,118758,I1,1.5,1.5,0.0
36016,118758,I1,1.5,1.5,0.0
36017,118758,I1,1.5,1.5,0.0
36019,118758,I1,1.5,1.5,0.0
36023,118758,I1,1.5,1.5,0.0
36043,118758,I1,1.5,1.5,0.0
36049,118758,I1,1.5,1.5,0.0
36065,118758,I1,1.5,1.5,0.0
36071,118758,I1,1.5,1.5,0.0
36093,118758,I1,1.5,1.5,0.0
36099,118758,I1,1.5,1.5,0.0
36116,118758,I1,1.5,1.5,0.0
36124,118758,I1,1.5,1.5,0.0
36153,118758,I1,1.5,1.5,0.0
36166,118758,I1,1.5,1.5,0.0
36188,118758,I1,1.5,1.5,0.0
36200,118758,I1,1.5,1.5,0.0
36217,118758,I1,1.5,1.5,0.0
36225,118758,I1,1.5,1.5,0.0
36226,118758,I1,1.5,1.5,0.0
36233,118758,I1,1.5,1.5,0.0
36235,118758,I1,1.5,1.5,0.0
36237,118758,I1,1.5,1.5,0.0
36255,118758,I1,1.5,1.5,0.0
36257,118758,I1,1.5,1.5,0.0
36258,118758,I1,1.5,1.5,0.0
36259,118758,I1,1.5,1.5,0.0
36263,118758,I1,1.5,1.5,0.0
36266,118758,I1,1.5,1.5,0.0
36268,118758,I1,1.5,1.5,0.0
36279,118758,I1,1.5,1.5,0.0
36290,118758,I1,1.5,1.5,0.0
36291,118758,I1,1.5,1.5,0.0
36294,118758,I1,1.5,1.5,0.0
36295,118758,I1,1.5,1.5,0.0
36305,118758,I1,1.5,1.5,0.0
36308,118758,I1,1.5,1.5,0.0
36312,118758,I1,1.5,1.5,0.0
36354,118758,I1,1.5,1.5,0.0
36391,118758,I1,1.5,1.5,0.0
36392,118758,I1,1.5,1.5,0.0
36393,118758,I1,1.5,1.5,0.0
36408,118758,I1,1.5,1.5,0.0
36432,118758,I1,1.5,1.5,0.0
36437,118758,I1,1.5,1.5,0.0
36440,118758,I1,1.5,1.5,0.0
36449,118758,I1,1.5,1.5,0.0
36451,118758,I1,1.5,1.5,0.0
36460,118758,I1,1.5,1.5,0.0
36464,118758,I1,1.5,1.5,0.0
36479,118758,I1,1.5,1.5,0.0
36488,118758,I1,1.5,1.5,0.0
36491,118758,I1,1.5,1.5,0.0
36499,118758,I1,1.5,1.5,0.0
36507,118758,I1,1.5,1.5,0.0
36513,118758,I1,1.5,1.5,0.0
36524,118758,I1,1.5,1.5,0.0
36526,118758,I1,1.5,1.5,0.0
36544,118758,I1,1.5,1.5,0.0
36546,118758,I1,1.5,1.5,0.0
36550,118758,I1,1.5,1.5,0.0
36565,118758,I1,1.5,1.5,0.0
36587,118758,I1,1.5,1.5,0.0
36606,118758,I1,1.5,1.5,0.0
36612,118758,I1,1.5,1.5,0.0
36641,118758,I1,1.5,1.5,0.0
36644,118758,I1,1.5,1.5,0.0
36660,118758,I1,1.5,1.5,0.0
36678,118758,I1,1.5,1.5,0.0
36681,118758,I1,1.5,1.5,0.0
36687,118758,I1,1.5,1.5,0.0
36708,118758,I1,1.5,1.5,0.0
36715,118758,I1,1.5,1.5,0.0
36723,118758,I1,1.5,1.5,0.0
36734,118758,I1,1.5,1.5,0.0
36743,118758,I1,1.5,1.5,0.0
36745,118758,I1,1.5,1.5,0.0
36763,118758,I1,1.5,1.5,0.0
36776,118758,I1,1.5,1.5,0.0
36804,118758,I1,1.5,1.5,0.0
36819,118758,I1,1.5,1.5,0.0
36820,118758,I1,1.5,1.5,0.0
36821,118758,I1,1.5,1.5,0.0
36856,118758,I1,1.5,1.5,0.0
36862,118758,I1,1.5,1.5,0.0
36865,118758,I1,1.5,1.5,0.0
36871,118758,I1,1.5,1.5,0.0
36880,118758,I1,1.5,1.5,0.0
36884,118758,I1,1.5,1.5,0.0
36891,118758,I1,1.5,1.5,0.0
36913,118758,I1,1.5,1.5,0.0
36923,118758,I1,1.5,1.5,0.0
36926,118758,I1,1.5,1.5,0.0
36943,118758,I1,1.5,1.5,0.0
36957,118758,I1,1.5,1.5,0.0
36966,118758,I1,1.5,1.5,0.0
36983,118758,I1,1.5,1.5,0.0
36985,118758,I1,1.5,1.5,0.0
36987,118758,I1,1.5,1.5,0.0
36997,118758,I1,1.5,1.5,0.0
36999,118758,I1,1.5,1.5,0.0
37010,118758,I1,1.5,1.5,0.0
37013,118758,I1,1.5,1.5,0.0
37016,118758,I1,1.5,1.5,0.0
37018,118758,I1,1.5,1.5,0.0
37022,118758,I1,1.5,1.5,0.0
37025,118758,I1,1.5,1.5,0.0
37042,118758,I1,1.5,1.5,0.0
37045,118758,I1,1.5,1.5,0.0
37048,118758,I1,1.5,1.5,0.0
37049,118758,I1,1.5,1.5,0.0
37069,118758,I1,1.5,1.5,0.0
37072,118758,I1,1.5,1.5,0.0
37083,118758,I1,1.5,1.5,0.0
37117,118758,I1,1.5,1.5,0.0
37136,118758,I1,1.5,1.5,0.0
37152,118758,I1,1.5,1.5,0.0
37162,118758,I1,1.5,1.5,0.0
37177,118758,I1,1.5,1.5,0.0
37180,118758,I1,1.5,1.5,0.0
37191,118758,I1,1.5,1.5,0.0
37207,118758,I1,1.5,1.5,0.0
37210,118758,I1,1.5,1.5,0.0
37217,118758,I1,1.5,1.5,0.0
37222,118758,I1,1.5,1.5,0.0
37229,118758,I1,1.5,1.5,0.0
37237,118758,I1,1.5,1.5,0.0
37250,118758,I1,1.5,1.5,0.0
37252,118758,I1,1.5,1.5,0.0
37253,118758,I1,1.5,1.5,0.0
37255,118758,I1,1.5,1.5,0.0
37264,118758,I1,1.5,1.5,0.0
37265,118758,I1,1.5,1.5,0.0
37274,118758,I1,1.5,1.5,0.0
37295,118758,I1,1.5,1.5,0.0
37301,118758,I1,1.5,1.5,0.0
37302,118758,I1,1.5,1.5,0.0
37311,118758,I1,1.5,1.5,0.0
37317,118758,I1,1.5,1.5,0.0
37319,118758,I1,1.5,1.5,0.0
37327,118758,I1,1.5,1.5,0.0
37329,118758,I1,1.5,1.5,0.0
37331,118758,I1,1.5,1.5,0.0
37333,118758,I1,1.5,1.5,0.0
37351,118758,I1,1.5,1.5,0.0
37360,118758,I1,1.5,1.5,0.0
37361,118758,I1,1.5,1.5,0.0
37391,118758,I1,1.5,1.5,0.0
37404,118758,I1,1.5,1.5,0.0
37410,118758,I1,1.5,1.5,0.0
37418,118758,I1,1.5,1.5,0.0
37422,118758,I1,1.5,1.5,0.0
37423,118758,I1,1.5,1.5,0.0
37427,118758,I1,1.5,1.5,0.0
37429,118758,I1,1.5,1.5,0.0
37447,118758,I1,1.5,1.5,0.0
37454,118758,I1,1.5,1.5,0.0
37474,118758,I1,1.5,1.5,0.0
37479,118758,I1,1.5,1.5,0.0
37509,118758,I1,1.5,1.5,0.0
37518,118758,I1,1.5,1.5,0.0
37519,118758,I1,1.5,1.5,0.0
37526,118758,I1,1.5,1.5,0.0
37530,118758,I1,1.5,1.5,0.0
37532,118758,I1,1.5,1.5,0.0
37544,118758,I1,1.5,1.5,0.0
37555,118758,I1,1.5,1.5,0.0
37557,118758,I1,1.5,1.5,0.0
37560,118758,I1,1.5,1.5,0.0
37574,118758,I1,1.5,1.5,0.0
37577,118758,I1,1.5,1.5,0.0
37579,118758,I1,1.5,1.5,0.0
37580,118758,I1,1.5,1.5,0.0
37592,118758,I1,1.5,1.5,0.0
37595,118758,I1,1.5,1.5,0.0
37596,118758,I1,1.5,1.5,0.0
37611,118758,I1,1.5,1.5,0.0
37616,118758,I1,1.5,1.5,0.0
37618,118758,I1,1.5,1.5,0.0
37622,118758,I1,1.5,1.5,0.0
37623,118758,I1,1.5,1.5,0.0
37624,118758,I1,1.5,1.5,0.0
37629,118758,I1,1.5,1.5,0.0
37644,118758,I1,1.5,1.5,0.0
37673,118758,I1,1.5,1.5,0.0
37676,118758,I1,1.5,1.5,0.0
37680,118758,I1,1.5,1.5,0.0
37688,118758,I1,1.5,1.5,0.0
37690,118758,I1,1.5,1.5,0.0
37698,118758,I1,1.5,1.5,0.0
37700,118758,I1,1.5,1.5,0.0
37707,118758,I1,1.5,1.5,0.0
37754,118758,I1,1.5,1.5,0.0
37764,118758,I1,1.5,1.5,0.0
37769,118758,I1,1.5,1.5,0.0
37804,118758,I1,1.5,1.5,0.0
37812,118758,I1,1.5,1.5,0.0
37814,118758,I1,1.5,1.5,0.0
37819,118758,I1,1.5,1.5,0.0
37820,118758,I1,1.5,1.5,0.0
37823,118758,I1,1.5,1.5,0.0
37825,118758,I1,1.5,1.5,0.0
37827,118758,I1,1.5,1.5,0.0
37829,118758,I1,1.5,1.5,0.0
37837,118758,I1,1.5,1.5,0.0
37842,118758,I1,1.5,1.5,0.0
37845,118758,I1,1.5,1.5,0.0
37848,118758,I1,1.5,1.5,0.0
37857,118758,I1,1.5,1.5,0.0
37864,118758,I1,1.5,1.5,0.0
37868,118758,I1,1.5,1.5,0.0
37869,118758,I1,1.5,1.5,0.0
37879,118758,I1,1.5,1.5,0.0
37890,118758,I1,1.5,1.5,0.0
37891,118758,I1,1.5,1.5,0.0
37906,118758,I1,1.5,1.5,0.0
37907,118758,I1,1.5,1.5,0.0
37914,118758,I1,1.5,1.5,0.0
37919,118758,I1,1.5,1.5,0.0
37928,118758,I1,1.5,1.5,0.0
37945,118758,I1,1.5,1.5,0.0
37948,118758,I1,1.5,1.5,0.0
37962,118758,I1,1.5,1.5,0.0
37969,118758,I1,1.5,1.5,0.0
37990,118758,I1,1.5,1.5,0.0
37991,118758,I1,1.5,1.5,0.0
38036,118758,I1,1.5,1.5,0.0
38046,118758,I1,1.5,1.5,0.0
38051,118758,I1,1.5,1.5,0.0
38093,118758,I1,1.5,1.5,0.0
38113,118758,I1,1.5,1.5,0.0
38134,118758,I1,1.5,1.5,0.0
38139,118758,I1,1.5,1.5,0.0
38148,118758,I1,1.5,1.5,0.0
38152,118758,I1,1.5,1.5,0.0
38156,118758,I1,1.5,1.5,0.0
38160,118758,I1,1.5,1.5,0.0
38169,118758,I1,1.5,1.5,0.0
38170,118758,I1,1.5,1.5,0.0
38172,118758,I1,1.5,1.5,0.0
38179,118758,I1,1.5,1.5,0.0
38196,118758,I1,1.5,1.5,0.0
