userId,itemId,pred_top5,pred_top10,abs_diff,same_prediction
37623,118758,1.5,1.5,0.0,True
37624,118758,1.5,1.5,0.0,True
37629,118758,1.5,1.5,0.0,True
37644,118758,1.5,1.5,0.0,True
37673,118758,1.5,1.5,0.0,True
37676,118758,1.5,1.5,0.0,True
37680,118758,1.5,1.5,0.0,True
37688,118758,1.5,1.5,0.0,True
37690,118758,1.5,1.5,0.0,True
37698,118758,1.5,1.5,0.0,True
37700,118758,1.5,1.5,0.0,True
37707,118758,1.5,1.5,0.0,True
37754,118758,1.5,1.5,0.0,True
37764,118758,1.5,1.5,0.0,True
37769,118758,1.5,1.5,0.0,True
37804,118758,1.5,1.5,0.0,True
37812,118758,1.5,1.5,0.0,True
37814,118758,1.5,1.5,0.0,True
37819,118758,1.5,1.5,0.0,True
37820,118758,1.5,1.5,0.0,True
37823,118758,1.5,1.5,0.0,True
37825,118758,1.5,1.5,0.0,True
37827,118758,1.5,1.5,0.0,True
37829,118758,1.5,1.5,0.0,True
37837,118758,1.5,1.5,0.0,True
37842,118758,1.5,1.5,0.0,True
37845,118758,1.5,1.5,0.0,True
37848,118758,1.5,1.5,0.0,True
37857,118758,1.5,1.5,0.0,True
37864,118758,1.5,1.5,0.0,True
37868,118758,1.5,1.5,0.0,True
37869,118758,1.5,1.5,0.0,True
37879,118758,1.5,1.5,0.0,True
37890,118758,1.5,1.5,0.0,True
37891,118758,1.5,1.5,0.0,True
37906,118758,1.5,1.5,0.0,True
37907,118758,1.5,1.5,0.0,True
37914,118758,1.5,1.5,0.0,True
37919,118758,1.5,1.5,0.0,True
37928,118758,1.5,1.5,0.0,True
37945,118758,1.5,1.5,0.0,True
37948,118758,1.5,1.5,0.0,True
37962,118758,1.5,1.5,0.0,True
37969,118758,1.5,1.5,0.0,True
37990,118758,1.5,1.5,0.0,True
37991,118758,1.5,1.5,0.0,True
38036,118758,1.5,1.5,0.0,True
38046,118758,1.5,1.5,0.0,True
38051,118758,1.5,1.5,0.0,True
38093,118758,1.5,1.5,0.0,True
38113,118758,1.5,1.5,0.0,True
38134,118758,1.5,1.5,0.0,True
38139,118758,1.5,1.5,0.0,True
38148,118758,1.5,1.5,0.0,True
38152,118758,1.5,1.5,0.0,True
38156,118758,1.5,1.5,0.0,True
38160,118758,1.5,1.5,0.0,True
38169,118758,1.5,1.5,0.0,True
38170,118758,1.5,1.5,0.0,True
38172,118758,1.5,1.5,0.0,True
38179,118758,1.5,1.5,0.0,True
38196,118758,1.5,1.5,0.0,True
38202,118758,1.5,1.5,0.0,True
38214,118758,1.5,1.5,0.0,True
38221,118758,1.5,1.5,0.0,True
38229,118758,1.5,1.5,0.0,True
38231,118758,1.5,1.5,0.0,True
38232,118758,1.5,1.5,0.0,True
38239,118758,1.5,1.5,0.0,True
38243,118758,1.5,1.5,0.0,True
38244,118758,1.5,1.5,0.0,True
38251,118758,1.5,1.5,0.0,True
38265,118758,1.5,1.5,0.0,True
38281,118758,1.5,1.5,0.0,True
38294,118758,1.5,1.5,0.0,True
38302,118758,1.5,1.5,0.0,True
38314,118758,1.5,1.5,0.0,True
38335,118758,1.5,1.5,0.0,True
38346,118758,1.5,1.5,0.0,True
38348,118758,1.5,1.5,0.0,True
38349,118758,1.5,1.5,0.0,True
38355,118758,1.5,1.5,0.0,True
38357,118758,1.5,1.5,0.0,True
38360,118758,1.5,1.5,0.0,True
38367,118758,1.5,1.5,0.0,True
38373,118758,1.5,1.5,0.0,True
38381,118758,1.5,1.5,0.0,True
38386,118758,1.5,1.5,0.0,True
38393,118758,1.5,1.5,0.0,True
38406,118758,1.5,1.5,0.0,True
38409,118758,1.5,1.5,0.0,True
38413,118758,1.5,1.5,0.0,True
38425,118758,1.5,1.5,0.0,True
38429,118758,1.5,1.5,0.0,True
38435,118758,1.5,1.5,0.0,True
38451,118758,1.5,1.5,0.0,True
38459,118758,1.5,1.5,0.0,True
38468,118758,1.5,1.5,0.0,True
38485,118758,1.5,1.5,0.0,True
38486,118758,1.5,1.5,0.0,True
38492,118758,1.5,1.5,0.0,True
38495,118758,1.5,1.5,0.0,True
38505,118758,1.5,1.5,0.0,True
38512,118758,1.5,1.5,0.0,True
38523,118758,1.5,1.5,0.0,True
38538,118758,1.5,1.5,0.0,True
38539,118758,1.5,1.5,0.0,True
38542,118758,1.5,1.5,0.0,True
38552,118758,1.5,1.5,0.0,True
38562,118758,1.5,1.5,0.0,True
38602,118758,1.5,1.5,0.0,True
38605,118758,1.5,1.5,0.0,True
38610,118758,1.5,1.5,0.0,True
38612,118758,1.5,1.5,0.0,True
38619,118758,1.5,1.5,0.0,True
38621,118758,1.5,1.5,0.0,True
38639,118758,1.5,1.5,0.0,True
38644,118758,1.5,1.5,0.0,True
38647,118758,1.5,1.5,0.0,True
38655,118758,1.5,1.5,0.0,True
38656,118758,1.5,1.5,0.0,True
38669,118758,1.5,1.5,0.0,True
38710,118758,1.5,1.5,0.0,True
38714,118758,1.5,1.5,0.0,True
38719,118758,1.5,1.5,0.0,True
38724,118758,1.5,1.5,0.0,True
38733,118758,1.5,1.5,0.0,True
38741,118758,1.5,1.5,0.0,True
38742,118758,1.5,1.5,0.0,True
38756,118758,1.5,1.5,0.0,True
38758,118758,1.5,1.5,0.0,True
38765,118758,1.5,1.5,0.0,True
38792,118758,1.5,1.5,0.0,True
38795,118758,1.5,1.5,0.0,True
38798,118758,1.5,1.5,0.0,True
38805,118758,1.5,1.5,0.0,True
38808,118758,1.5,1.5,0.0,True
38818,118758,1.5,1.5,0.0,True
38819,118758,1.5,1.5,0.0,True
38820,118758,1.5,1.5,0.0,True
38829,118758,1.5,1.5,0.0,True
38835,118758,1.5,1.5,0.0,True
38836,118758,1.5,1.5,0.0,True
38847,118758,1.5,1.5,0.0,True
38848,118758,1.5,1.5,0.0,True
38854,118758,1.5,1.5,0.0,True
38870,118758,1.5,1.5,0.0,True
38880,118758,1.5,1.5,0.0,True
38890,118758,1.5,1.5,0.0,True
38895,118758,1.5,1.5,0.0,True
38899,118758,1.5,1.5,0.0,True
38906,118758,1.5,1.5,0.0,True
38913,118758,1.5,1.5,0.0,True
38916,118758,1.5,1.5,0.0,True
38917,118758,1.5,1.5,0.0,True
38932,118758,1.5,1.5,0.0,True
38935,118758,1.5,1.5,0.0,True
38947,118758,1.5,1.5,0.0,True
38956,118758,1.5,1.5,0.0,True
38958,118758,1.5,1.5,0.0,True
38961,118758,1.5,1.5,0.0,True
38964,118758,1.5,1.5,0.0,True
38965,118758,1.5,1.5,0.0,True
38982,118758,1.5,1.5,0.0,True
38988,118758,1.5,1.5,0.0,True
38990,118758,1.5,1.5,0.0,True
38991,118758,1.5,1.5,0.0,True
38994,118758,1.5,1.5,0.0,True
39002,118758,1.5,1.5,0.0,True
39006,118758,1.5,1.5,0.0,True
39030,118758,1.5,1.5,0.0,True
39037,118758,1.5,1.5,0.0,True
39047,118758,1.5,1.5,0.0,True
39048,118758,1.5,1.5,0.0,True
39051,118758,1.5,1.5,0.0,True
39060,118758,1.5,1.5,0.0,True
39069,118758,1.5,1.5,0.0,True
39089,118758,1.5,1.5,0.0,True
39090,118758,1.5,1.5,0.0,True
39107,118758,1.5,1.5,0.0,True
39110,118758,1.5,1.5,0.0,True
39128,118758,1.5,1.5,0.0,True
39144,118758,1.5,1.5,0.0,True
39154,118758,1.5,1.5,0.0,True
39165,118758,1.5,1.5,0.0,True
39178,118758,1.5,1.5,0.0,True
39180,118758,1.5,1.5,0.0,True
39181,118758,1.5,1.5,0.0,True
39186,118758,1.5,1.5,0.0,True
39191,118758,1.5,1.5,0.0,True
39195,118758,1.5,1.5,0.0,True
39198,118758,1.5,1.5,0.0,True
39214,118758,1.5,1.5,0.0,True
39243,118758,1.5,1.5,0.0,True
39249,118758,1.5,1.5,0.0,True
39256,118758,1.5,1.5,0.0,True
39271,118758,1.5,1.5,0.0,True
39273,118758,1.5,1.5,0.0,True
39288,118758,1.5,1.5,0.0,True
39291,118758,1.5,1.5,0.0,True
39346,118758,1.5,1.5,0.0,True
39357,118758,1.5,1.5,0.0,True
39374,118758,1.5,1.5,0.0,True
39380,118758,1.5,1.5,0.0,True
39382,118758,1.5,1.5,0.0,True
39383,118758,1.5,1.5,0.0,True
39384,118758,1.5,1.5,0.0,True
39392,118758,1.5,1.5,0.0,True
39395,118758,1.5,1.5,0.0,True
39397,118758,1.5,1.5,0.0,True
39402,118758,1.5,1.5,0.0,True
39411,118758,1.5,1.5,0.0,True
39421,118758,1.5,1.5,0.0,True
39424,118758,1.5,1.5,0.0,True
39430,118758,1.5,1.5,0.0,True
39431,118758,1.5,1.5,0.0,True
39435,118758,1.5,1.5,0.0,True
39443,118758,1.5,1.5,0.0,True
39451,118758,1.5,1.5,0.0,True
39454,118758,1.5,1.5,0.0,True
39499,118758,1.5,1.5,0.0,True
39501,118758,1.5,1.5,0.0,True
39510,118758,1.5,1.5,0.0,True
39514,118758,1.5,1.5,0.0,True
39527,118758,1.5,1.5,0.0,True
39536,118758,1.5,1.5,0.0,True
39553,118758,1.5,1.5,0.0,True
39573,118758,1.5,1.5,0.0,True
39579,118758,1.5,1.5,0.0,True
39582,118758,1.5,1.5,0.0,True
39583,118758,1.5,1.5,0.0,True
39586,118758,1.5,1.5,0.0,True
39593,118758,1.5,1.5,0.0,True
39612,118758,1.5,1.5,0.0,True
39619,118758,1.5,1.5,0.0,True
39639,118758,1.5,1.5,0.0,True
39640,118758,1.5,1.5,0.0,True
39647,118758,1.5,1.5,0.0,True
39651,118758,1.5,1.5,0.0,True
39671,118758,1.5,1.5,0.0,True
39685,118758,1.5,1.5,0.0,True
39690,118758,1.5,1.5,0.0,True
39692,118758,1.5,1.5,0.0,True
39704,118758,1.5,1.5,0.0,True
39721,118758,1.5,1.5,0.0,True
39735,118758,1.5,1.5,0.0,True
39744,118758,1.5,1.5,0.0,True
39749,118758,1.5,1.5,0.0,True
39750,118758,1.5,1.5,0.0,True
39772,118758,1.5,1.5,0.0,True
39774,118758,1.5,1.5,0.0,True
39778,118758,1.5,1.5,0.0,True
39779,118758,1.5,1.5,0.0,True
39782,118758,1.5,1.5,0.0,True
39794,118758,1.5,1.5,0.0,True
39809,118758,1.5,1.5,0.0,True
39814,118758,1.5,1.5,0.0,True
39830,118758,1.5,1.5,0.0,True
39836,118758,1.5,1.5,0.0,True
39837,118758,1.5,1.5,0.0,True
39855,118758,1.5,1.5,0.0,True
39880,118758,1.5,1.5,0.0,True
39904,118758,1.5,1.5,0.0,True
39920,118758,1.5,1.5,0.0,True
39928,118758,1.5,1.5,0.0,True
39937,118758,1.5,1.5,0.0,True
39959,118758,1.5,1.5,0.0,True
39965,118758,1.5,1.5,0.0,True
39968,118758,1.5,1.5,0.0,True
39974,118758,1.5,1.5,0.0,True
39983,118758,1.5,1.5,0.0,True
39988,118758,1.5,1.5,0.0,True
39995,118758,1.5,1.5,0.0,True
40004,118758,1.5,1.5,0.0,True
40008,118758,1.5,1.5,0.0,True
40010,118758,1.5,1.5,0.0,True
40012,118758,1.5,1.5,0.0,True
40013,118758,1.5,1.5,0.0,True
40021,118758,1.5,1.5,0.0,True
40030,118758,1.5,1.5,0.0,True
40045,118758,1.5,1.5,0.0,True
40050,118758,1.5,1.5,0.0,True
40055,118758,1.5,1.5,0.0,True
40058,118758,1.5,1.5,0.0,True
40061,118758,1.5,1.5,0.0,True
40064,118758,1.5,1.5,0.0,True
40070,118758,1.5,1.5,0.0,True
40082,118758,1.5,1.5,0.0,True
40086,118758,1.5,1.5,0.0,True
40093,118758,1.5,1.5,0.0,True
40117,118758,1.5,1.5,0.0,True
40122,118758,1.5,1.5,0.0,True
40123,118758,1.5,1.5,0.0,True
40126,118758,1.5,1.5,0.0,True
40135,118758,1.5,1.5,0.0,True
40143,118758,1.5,1.5,0.0,True
40144,118758,1.5,1.5,0.0,True
40156,118758,1.5,1.5,0.0,True
40167,118758,1.5,1.5,0.0,True
40184,118758,1.5,1.5,0.0,True
40194,118758,1.5,1.5,0.0,True
40196,118758,1.5,1.5,0.0,True
40206,118758,1.5,1.5,0.0,True
40214,118758,1.5,1.5,0.0,True
40218,118758,1.5,1.5,0.0,True
40237,118758,1.5,1.5,0.0,True
40245,118758,1.5,1.5,0.0,True
40261,118758,1.5,1.5,0.0,True
40284,118758,1.5,1.5,0.0,True
40285,118758,1.5,1.5,0.0,True
40293,118758,1.5,1.5,0.0,True
40308,118758,1.5,1.5,0.0,True
40359,118758,1.5,1.5,0.0,True
40373,118758,1.5,1.5,0.0,True
40378,118758,1.5,1.5,0.0,True
40393,118758,1.5,1.5,0.0,True
40429,118758,1.5,1.5,0.0,True
40448,118758,1.5,1.5,0.0,True
40456,118758,1.5,1.5,0.0,True
40467,118758,1.5,1.5,0.0,True
40469,118758,1.5,1.5,0.0,True
40483,118758,1.5,1.5,0.0,True
40484,118758,1.5,1.5,0.0,True
40521,118758,1.5,1.5,0.0,True
40522,118758,1.5,1.5,0.0,True
40527,118758,1.5,1.5,0.0,True
40536,118758,1.5,1.5,0.0,True
40544,118758,1.5,1.5,0.0,True
40549,118758,1.5,1.5,0.0,True
40571,118758,1.5,1.5,0.0,True
40614,118758,1.5,1.5,0.0,True
40616,118758,1.5,1.5,0.0,True
40617,118758,1.5,1.5,0.0,True
40618,118758,1.5,1.5,0.0,True
40625,118758,1.5,1.5,0.0,True
40647,118758,1.5,1.5,0.0,True
40666,118758,1.5,1.5,0.0,True
40669,118758,1.5,1.5,0.0,True
40674,118758,1.5,1.5,0.0,True
40687,118758,1.5,1.5,0.0,True
40711,118758,1.5,1.5,0.0,True
40727,118758,1.5,1.5,0.0,True
40741,118758,1.5,1.5,0.0,True
40744,118758,1.5,1.5,0.0,True
40749,118758,1.5,1.5,0.0,True
40775,118758,1.5,1.5,0.0,True
40792,118758,1.5,1.5,0.0,True
40814,118758,1.5,1.5,0.0,True
40821,118758,1.5,1.5,0.0,True
40827,118758,1.5,1.5,0.0,True
40835,118758,1.5,1.5,0.0,True
40874,118758,1.5,1.5,0.0,True
40879,118758,1.5,1.5,0.0,True
40881,118758,1.5,1.5,0.0,True
40895,118758,1.5,1.5,0.0,True
40896,118758,1.5,1.5,0.0,True
40913,118758,1.5,1.5,0.0,True
40923,118758,1.5,1.5,0.0,True
40927,118758,1.5,1.5,0.0,True
40929,118758,1.5,1.5,0.0,True
40938,118758,1.5,1.5,0.0,True
40960,118758,1.5,1.5,0.0,True
40963,118758,1.5,1.5,0.0,True
40966,118758,1.5,1.5,0.0,True
40967,118758,1.5,1.5,0.0,True
40968,118758,1.5,1.5,0.0,True
40992,118758,1.5,1.5,0.0,True
40999,118758,1.5,1.5,0.0,True
41005,118758,1.5,1.5,0.0,True
41009,118758,1.5,1.5,0.0,True
41014,118758,1.5,1.5,0.0,True
41020,118758,1.5,1.5,0.0,True
41035,118758,1.5,1.5,0.0,True
41037,118758,1.5,1.5,0.0,True
41062,118758,1.5,1.5,0.0,True
41079,118758,1.5,1.5,0.0,True
41085,118758,1.5,1.5,0.0,True
41096,118758,1.5,1.5,0.0,True
41098,118758,1.5,1.5,0.0,True
41110,118758,1.5,1.5,0.0,True
41111,118758,1.5,1.5,0.0,True
41123,118758,1.5,1.5,0.0,True
41124,118758,1.5,1.5,0.0,True
41132,118758,1.5,1.5,0.0,True
41140,118758,1.5,1.5,0.0,True
41163,118758,1.5,1.5,0.0,True
41176,118758,1.5,1.5,0.0,True
41178,118758,1.5,1.5,0.0,True
41194,118758,1.5,1.5,0.0,True
41197,118758,1.5,1.5,0.0,True
41200,118758,1.5,1.5,0.0,True
41201,118758,1.5,1.5,0.0,True
41206,118758,1.5,1.5,0.0,True
41247,118758,1.5,1.5,0.0,True
41253,118758,1.5,1.5,0.0,True
41262,118758,1.5,1.5,0.0,True
41265,118758,1.5,1.5,0.0,True
41267,118758,1.5,1.5,0.0,True
41276,118758,1.5,1.5,0.0,True
41283,118758,1.5,1.5,0.0,True
41284,118758,1.5,1.5,0.0,True
41288,118758,1.5,1.5,0.0,True
41301,118758,1.5,1.5,0.0,True
41325,118758,1.5,1.5,0.0,True
41328,118758,1.5,1.5,0.0,True
41345,118758,1.5,1.5,0.0,True
41346,118758,1.5,1.5,0.0,True
41355,118758,1.5,1.5,0.0,True
41363,118758,1.5,1.5,0.0,True
41372,118758,1.5,1.5,0.0,True
41374,118758,1.5,1.5,0.0,True
41384,118758,1.5,1.5,0.0,True
41389,118758,1.5,1.5,0.0,True
41391,118758,1.5,1.5,0.0,True
41393,118758,1.5,1.5,0.0,True
41404,118758,1.5,1.5,0.0,True
41418,118758,1.5,1.5,0.0,True
41436,118758,1.5,1.5,0.0,True
41444,118758,1.5,1.5,0.0,True
41449,118758,1.5,1.5,0.0,True
41454,118758,1.5,1.5,0.0,True
41457,118758,1.5,1.5,0.0,True
41459,118758,1.5,1.5,0.0,True
41466,118758,1.5,1.5,0.0,True
41468,118758,1.5,1.5,0.0,True
41473,118758,1.5,1.5,0.0,True
41477,118758,1.5,1.5,0.0,True
41478,118758,1.5,1.5,0.0,True
41482,118758,1.5,1.5,0.0,True
41484,118758,1.5,1.5,0.0,True
41486,118758,1.5,1.5,0.0,True
41487,118758,1.5,1.5,0.0,True
41496,118758,1.5,1.5,0.0,True
41517,118758,1.5,1.5,0.0,True
41527,118758,1.5,1.5,0.0,True
41532,118758,1.5,1.5,0.0,True
41582,118758,1.5,1.5,0.0,True
41597,118758,1.5,1.5,0.0,True
41605,118758,1.5,1.5,0.0,True
41607,118758,1.5,1.5,0.0,True
41612,118758,1.5,1.5,0.0,True
41613,118758,1.5,1.5,0.0,True
41628,118758,1.5,1.5,0.0,True
41633,118758,1.5,1.5,0.0,True
41638,118758,1.5,1.5,0.0,True
41668,118758,1.5,1.5,0.0,True
41671,118758,1.5,1.5,0.0,True
41706,118758,1.5,1.5,0.0,True
41714,118758,1.5,1.5,0.0,True
41721,118758,1.5,1.5,0.0,True
41722,118758,1.5,1.5,0.0,True
41727,118758,1.5,1.5,0.0,True
41746,118758,1.5,1.5,0.0,True
41747,118758,1.5,1.5,0.0,True
41749,118758,1.5,1.5,0.0,True
41758,118758,1.5,1.5,0.0,True
41766,118758,1.5,1.5,0.0,True
41770,118758,1.5,1.5,0.0,True
41778,118758,1.5,1.5,0.0,True
41818,118758,1.5,1.5,0.0,True
41821,118758,1.5,1.5,0.0,True
41829,118758,1.5,1.5,0.0,True
41838,118758,1.5,1.5,0.0,True
41840,118758,1.5,1.5,0.0,True
41848,118758,1.5,1.5,0.0,True
41861,118758,1.5,1.5,0.0,True
41864,118758,1.5,1.5,0.0,True
41865,118758,1.5,1.5,0.0,True
41870,118758,1.5,1.5,0.0,True
41871,118758,1.5,1.5,0.0,True
41872,118758,1.5,1.5,0.0,True
41880,118758,1.5,1.5,0.0,True
41882,118758,1.5,1.5,0.0,True
41883,118758,1.5,1.5,0.0,True
41891,118758,1.5,1.5,0.0,True
41897,118758,1.5,1.5,0.0,True
41909,118758,1.5,1.5,0.0,True
41925,118758,1.5,1.5,0.0,True
41929,118758,1.5,1.5,0.0,True
41932,118758,1.5,1.5,0.0,True
41943,118758,1.5,1.5,0.0,True
41948,118758,1.5,1.5,0.0,True
41968,118758,1.5,1.5,0.0,True
41969,118758,1.5,1.5,0.0,True
41982,118758,1.5,1.5,0.0,True
41987,118758,1.5,1.5,0.0,True
41995,118758,1.5,1.5,0.0,True
41996,118758,1.5,1.5,0.0,True
42005,118758,1.5,1.5,0.0,True
42014,118758,1.5,1.5,0.0,True
42016,118758,1.5,1.5,0.0,True
42019,118758,1.5,1.5,0.0,True
42031,118758,1.5,1.5,0.0,True
42032,118758,1.5,1.5,0.0,True
42038,118758,1.5,1.5,0.0,True
42054,118758,1.5,1.5,0.0,True
42069,118758,1.5,1.5,0.0,True
42072,118758,1.5,1.5,0.0,True
42079,118758,1.5,1.5,0.0,True
42083,118758,1.5,1.5,0.0,True
42091,118758,1.5,1.5,0.0,True
42096,118758,1.5,1.5,0.0,True
42099,118758,1.5,1.5,0.0,True
42103,118758,1.5,1.5,0.0,True
42108,118758,1.5,1.5,0.0,True
42119,118758,1.5,1.5,0.0,True
42124,118758,1.5,1.5,0.0,True
42131,118758,1.5,1.5,0.0,True
42165,118758,1.5,1.5,0.0,True
42177,118758,1.5,1.5,0.0,True
42184,118758,1.5,1.5,0.0,True
42186,118758,1.5,1.5,0.0,True
42199,118758,1.5,1.5,0.0,True
42204,118758,1.5,1.5,0.0,True
42207,118758,1.5,1.5,0.0,True
42225,118758,1.5,1.5,0.0,True
42228,118758,1.5,1.5,0.0,True
42245,118758,1.5,1.5,0.0,True
42246,118758,1.5,1.5,0.0,True
42257,118758,1.5,1.5,0.0,True
42258,118758,1.5,1.5,0.0,True
42259,118758,1.5,1.5,0.0,True
42266,118758,1.5,1.5,0.0,True
42276,118758,1.5,1.5,0.0,True
42284,118758,1.5,1.5,0.0,True
42290,118758,1.5,1.5,0.0,True
42300,118758,1.5,1.5,0.0,True
42314,118758,1.5,1.5,0.0,True
42315,118758,1.5,1.5,0.0,True
42331,118758,1.5,1.5,0.0,True
42333,118758,1.5,1.5,0.0,True
42352,118758,1.5,1.5,0.0,True
42353,118758,1.5,1.5,0.0,True
42357,118758,1.5,1.5,0.0,True
42358,118758,1.5,1.5,0.0,True
42362,118758,1.5,1.5,0.0,True
42365,118758,1.5,1.5,0.0,True
42366,118758,1.5,1.5,0.0,True
42368,118758,1.5,1.5,0.0,True
42369,118758,1.5,1.5,0.0,True
42384,118758,1.5,1.5,0.0,True
42386,118758,1.5,1.5,0.0,True
42387,118758,1.5,1.5,0.0,True
42391,118758,1.5,1.5,0.0,True
42405,118758,1.5,1.5,0.0,True
42407,118758,1.5,1.5,0.0,True
42420,118758,1.5,1.5,0.0,True
42421,118758,1.5,1.5,0.0,True
42424,118758,1.5,1.5,0.0,True
42433,118758,1.5,1.5,0.0,True
42440,118758,1.5,1.5,0.0,True
42449,118758,1.5,1.5,0.0,True
42454,118758,1.5,1.5,0.0,True
42456,118758,1.5,1.5,0.0,True
42471,118758,1.5,1.5,0.0,True
42473,118758,1.5,1.5,0.0,True
42481,118758,1.5,1.5,0.0,True
42491,118758,1.5,1.5,0.0,True
42506,118758,1.5,1.5,0.0,True
42509,118758,1.5,1.5,0.0,True
42524,118758,1.5,1.5,0.0,True
42536,118758,1.5,1.5,0.0,True
42553,118758,1.5,1.5,0.0,True
42560,118758,1.5,1.5,0.0,True
42569,118758,1.5,1.5,0.0,True
42573,118758,1.5,1.5,0.0,True
42578,118758,1.5,1.5,0.0,True
42581,118758,1.5,1.5,0.0,True
42604,118758,1.5,1.5,0.0,True
42615,118758,1.5,1.5,0.0,True
42619,118758,1.5,1.5,0.0,True
42625,118758,1.5,1.5,0.0,True
42626,118758,1.5,1.5,0.0,True
42630,118758,1.5,1.5,0.0,True
42636,118758,1.5,1.5,0.0,True
42640,118758,1.5,1.5,0.0,True
42642,118758,1.5,1.5,0.0,True
42645,118758,1.5,1.5,0.0,True
42690,118758,1.5,1.5,0.0,True
42692,118758,1.5,1.5,0.0,True
42696,118758,1.5,1.5,0.0,True
42699,118758,1.5,1.5,0.0,True
42722,118758,1.5,1.5,0.0,True
42726,118758,1.5,1.5,0.0,True
42738,118758,1.5,1.5,0.0,True
42740,118758,1.5,1.5,0.0,True
42742,118758,1.5,1.5,0.0,True
42745,118758,1.5,1.5,0.0,True
42747,118758,1.5,1.5,0.0,True
42748,118758,1.5,1.5,0.0,True
42750,118758,1.5,1.5,0.0,True
42751,118758,1.5,1.5,0.0,True
42753,118758,1.5,1.5,0.0,True
42781,118758,1.5,1.5,0.0,True
42782,118758,1.5,1.5,0.0,True
42786,118758,1.5,1.5,0.0,True
42794,118758,1.5,1.5,0.0,True
42806,118758,1.5,1.5,0.0,True
42811,118758,1.5,1.5,0.0,True
42829,118758,1.5,1.5,0.0,True
42832,118758,1.5,1.5,0.0,True
42836,118758,1.5,1.5,0.0,True
42842,118758,1.5,1.5,0.0,True
42853,118758,1.5,1.5,0.0,True
42857,118758,1.5,1.5,0.0,True
42859,118758,1.5,1.5,0.0,True
42861,118758,1.5,1.5,0.0,True
42881,118758,1.5,1.5,0.0,True
42897,118758,1.5,1.5,0.0,True
42898,118758,1.5,1.5,0.0,True
42913,118758,1.5,1.5,0.0,True
42919,118758,1.5,1.5,0.0,True
42920,118758,1.5,1.5,0.0,True
42921,118758,1.5,1.5,0.0,True
42927,118758,1.5,1.5,0.0,True
42929,118758,1.5,1.5,0.0,True
42933,118758,1.5,1.5,0.0,True
42935,118758,1.5,1.5,0.0,True
42943,118758,1.5,1.5,0.0,True
42950,118758,1.5,1.5,0.0,True
42955,118758,1.5,1.5,0.0,True
42956,118758,1.5,1.5,0.0,True
42957,118758,1.5,1.5,0.0,True
42958,118758,1.5,1.5,0.0,True
42965,118758,1.5,1.5,0.0,True
42970,118758,1.5,1.5,0.0,True
42989,118758,1.5,1.5,0.0,True
42992,118758,1.5,1.5,0.0,True
43005,118758,1.5,1.5,0.0,True
43029,118758,1.5,1.5,0.0,True
43030,118758,1.5,1.5,0.0,True
43057,118758,1.5,1.5,0.0,True
43062,118758,1.5,1.5,0.0,True
43065,118758,1.5,1.5,0.0,True
43087,118758,1.5,1.5,0.0,True
43093,118758,1.5,1.5,0.0,True
43097,118758,1.5,1.5,0.0,True
43105,118758,1.5,1.5,0.0,True
43131,118758,1.5,1.5,0.0,True
43138,118758,1.5,1.5,0.0,True
43156,118758,1.5,1.5,0.0,True
43166,118758,1.5,1.5,0.0,True
43173,118758,1.5,1.5,0.0,True
43180,118758,1.5,1.5,0.0,True
43188,118758,1.5,1.5,0.0,True
43189,118758,1.5,1.5,0.0,True
43193,118758,1.5,1.5,0.0,True
43194,118758,1.5,1.5,0.0,True
43216,118758,1.5,1.5,0.0,True
43221,118758,1.5,1.5,0.0,True
43227,118758,1.5,1.5,0.0,True
43229,118758,1.5,1.5,0.0,True
43236,118758,1.5,1.5,0.0,True
43237,118758,1.5,1.5,0.0,True
43255,118758,1.5,1.5,0.0,True
43262,118758,1.5,1.5,0.0,True
43267,118758,1.5,1.5,0.0,True
43283,118758,1.5,1.5,0.0,True
43294,118758,1.5,1.5,0.0,True
43296,118758,1.5,1.5,0.0,True
43317,118758,1.5,1.5,0.0,True
43328,118758,1.5,1.5,0.0,True
43336,118758,1.5,1.5,0.0,True
43345,118758,1.5,1.5,0.0,True
43351,118758,1.5,1.5,0.0,True
43356,118758,1.5,1.5,0.0,True
43358,118758,1.5,1.5,0.0,True
43363,118758,1.5,1.5,0.0,True
43378,118758,1.5,1.5,0.0,True
43379,118758,1.5,1.5,0.0,True
43384,118758,1.5,1.5,0.0,True
43385,118758,1.5,1.5,0.0,True
43396,118758,1.5,1.5,0.0,True
43401,118758,1.5,1.5,0.0,True
43402,118758,1.5,1.5,0.0,True
43419,118758,1.5,1.5,0.0,True
43423,118758,1.5,1.5,0.0,True
43427,118758,1.5,1.5,0.0,True
43430,118758,1.5,1.5,0.0,True
43459,118758,1.5,1.5,0.0,True
43478,118758,1.5,1.5,0.0,True
43491,118758,1.5,1.5,0.0,True
43492,118758,1.5,1.5,0.0,True
43500,118758,1.5,1.5,0.0,True
43517,118758,1.5,1.5,0.0,True
43521,118758,1.5,1.5,0.0,True
43539,118758,1.5,1.5,0.0,True
43540,118758,1.5,1.5,0.0,True
43545,118758,1.5,1.5,0.0,True
43578,118758,1.5,1.5,0.0,True
43579,118758,1.5,1.5,0.0,True
43585,118758,1.5,1.5,0.0,True
43590,118758,1.5,1.5,0.0,True
43596,118758,1.5,1.5,0.0,True
43602,118758,1.5,1.5,0.0,True
43610,118758,1.5,1.5,0.0,True
43618,118758,1.5,1.5,0.0,True
43621,118758,1.5,1.5,0.0,True
