user_id,asin,rating,review_text,timestamp,verified_purchase,helpful_vote,user_idx,item_idx
U03765,B00000465,4,Solid performance. Fragrance 563,1625469263,True,24,3755,465
U03765,B00000101,4,Good value for money. Fragrance 414,1688346313,True,45,3755,101
U03765,B00000346,3,Average product for the price. Fragrance 512,1656534266,True,19,3755,346
U03765,B00000211,4,Good value for money. Fragrance 302,1672176253,True,29,3755,211
U03765,B00000614,5,"Perfect, exactly what I needed! Fragrance 820",1647115221,True,14,3755,614
U03765,B00000535,5,"Perfect, exactly what I needed! Fragrance 371",1612411019,True,20,3755,535
U03765,B00000000,5,"Perfect, exactly what I needed! Fragrance 124",1651190834,False,7,3755,0
U03765,B00000056,5,Best product in this category. Fragrance 780,1690579846,True,0,3755,56
U03765,B00000301,5,Absolutely love it! Fragrance 925,1642436570,True,36,3755,301
U02668,B00000215,5,"Perfect, exactly what I needed! Fragrance 840",1673529742,True,41,2660,215
U02668,B00000103,4,Solid performance. Fragrance 373,1672365930,False,37,2660,103
U02668,B00000438,5,Absolutely love it! Fragrance 650,1642037710,True,10,2660,438
U02668,B00000623,5,Absolutely love it! Fragrance 994,1671632074,True,5,2660,623
U02668,B00000148,4,Really like this product. Fragrance 647,1615985326,False,35,2660,148
U02668,B00000545,4,Good value for money. Fragrance 246,1615142621,True,4,2660,545
U02668,B00000418,3,Decent but I've seen better. Fragrance 915,1668516538,True,2,2660,418
U02668,B00000620,5,"Perfect, exactly what I needed! Fragrance 858",1679133718,False,39,2660,620
U02668,B00000375,5,Highly recommended to everyone. Fragrance 720,1666944570,False,39,2660,375
U02668,B00000392,4,"Great, would buy again. Fragrance 290",1654768379,True,28,2660,392
U02668,B00000258,5,Best product in this category. Fragrance 155,1628345842,True,46,2660,258
U02668,B00000313,5,Highly recommended to everyone. Fragrance 985,1644040348,True,26,2660,313
U05087,B00000320,5,"Perfect, exactly what I needed! Fragrance 420",1647611912,True,15,5074,320
U05087,B00000343,4,Solid performance. Fragrance 702,1649093238,True,49,5074,343
U05087,B00000036,1,Do not buy this! Fragrance 649,1671397252,True,11,5074,36
U05087,B00000591,4,Good value for money. Fragrance 309,1611048250,False,15,5074,591
U05087,B00000048,5,"Perfect, exactly what I needed! Fragrance 591",1701803039,True,27,5074,48
U05087,B00000631,5,Highly recommended to everyone. Fragrance 466,1703848785,False,34,5074,631
U05087,B00000280,5,Highly recommended to everyone. Fragrance 546,1675923758,True,45,5074,280
U05087,B00000089,4,Good value for money. Fragrance 420,1676188210,False,26,5074,89
U05087,B00000342,3,Average product for the price. Fragrance 757,1689030076,False,43,5074,342
U05087,B00000553,1,"Terrible product, wasted my money. Fragrance 760",1644373892,True,4,5074,553
U05087,B00000174,5,Highly recommended to everyone. Fragrance 169,1662895135,True,42,5074,174
U05087,B00000156,5,Highly recommended to everyone. Fragrance 512,1626481538,False,8,5074,156
U05087,B00000485,4,Really like this product. Fragrance 799,1665280453,True,45,5074,485
U05087,B00000208,4,Really like this product. Fragrance 373,1668574934,True,22,5074,208
U05087,B00000555,4,Good value for money. Fragrance 188,1681872929,True,46,5074,555
U00916,B00000617,4,Good value for money. Fragrance 639,1649954589,True,20,912,617
U00916,B00000081,3,Works fine but has flaws. Fragrance 513,1619698362,False,13,912,81
U00916,B00000160,5,"Perfect, exactly what I needed! Fragrance 204",1701065648,True,11,912,160
U00916,B00000610,3,Decent but I've seen better. Fragrance 364,1652787402,True,3,912,610
U00916,B00000110,5,Absolutely love it! Fragrance 690,1694478212,True,7,912,110
U00916,B00000648,5,Highly recommended to everyone. Fragrance 23,1668254543,False,46,912,648
U00916,B00000585,4,"Great, would buy again. Fragrance 932",1660108011,True,17,912,585
U00916,B00000118,4,Really like this product. Fragrance 966,1695782489,True,10,912,118
U00916,B00000623,4,Solid performance. Fragrance 500,1661579261,False,4,912,623
U00916,B00000153,4,Solid performance. Fragrance 136,1632750558,True,48,912,153
U00916,B00000646,4,Solid performance. Fragrance 478,1678276510,True,28,912,646
U00916,B00000125,4,Really like this product. Fragrance 321,1667016887,True,40,912,125
U00916,B00000281,5,"Perfect, exactly what I needed! Fragrance 407",1686099704,False,14,912,281
U00916,B00000014,5,Best product in this category. Fragrance 439,1703664979,True,44,912,14
U00968,B00000115,4,Really like this product. Fragrance 330,1633067624,False,18,964,115
U00968,B00000054,3,Works fine but has flaws. Fragrance 164,1682068288,True,37,964,54
U00968,B00000156,4,Solid performance. Fragrance 263,1680180014,True,19,964,156
U00968,B00000413,4,Solid performance. Fragrance 170,1673514430,True,29,964,413
U00968,B00000324,4,Good value for money. Fragrance 376,1643260353,True,35,964,324
U00968,B00000447,5,"Perfect, exactly what I needed! Fragrance 441",1654725664,True,9,964,447
U00968,B00000241,5,Absolutely love it! Fragrance 146,1620968117,True,33,964,241
U00968,B00000316,5,Highly recommended to everyone. Fragrance 348,1677711755,True,37,964,316
U00968,B00000240,5,Highly recommended to everyone. Fragrance 351,1645360615,True,9,964,240
U00968,B00000500,4,"Great, would buy again. Fragrance 830",1640282428,True,36,964,500
U00968,B00000419,4,Solid performance. Fragrance 405,1631051336,False,42,964,419
U00968,B00000524,5,Absolutely love it! Fragrance 4,1634820147,True,11,964,524
U00968,B00000235,1,"Terrible product, wasted my money. Fragrance 98",1676434411,False,46,964,235
U00968,B00000282,4,Good value for money. Fragrance 325,1642855996,True,9,964,282
U00968,B00000311,3,Average product for the price. Fragrance 457,1629277412,True,31,964,311
U03531,B00000473,4,Solid performance. Fragrance 58,1702243232,True,27,3521,473
U03531,B00000170,5,Highly recommended to everyone. Fragrance 730,1625621002,False,49,3521,170
U03531,B00000395,4,Good value for money. Fragrance 237,1680658107,False,36,3521,395
U03531,B00000618,5,Absolutely love it! Fragrance 236,1653780179,False,13,3521,618
U03531,B00000038,5,Highly recommended to everyone. Fragrance 512,1652159661,True,26,3521,38
U03531,B00000092,5,"Perfect, exactly what I needed! Fragrance 201",1697503922,True,28,3521,92
U03531,B00000250,4,Good value for money. Fragrance 35,1691915805,False,30,3521,250
U03531,B00000415,5,Highly recommended to everyone. Fragrance 172,1665087035,True,30,3521,415
U03531,B00000389,4,"Great, would buy again. Fragrance 389",1670596388,True,40,3521,389
U03531,B00000647,4,Solid performance. Fragrance 561,1670260524,False,38,3521,647
U03531,B00000201,5,Absolutely love it! Fragrance 190,1672688372,True,36,3521,201
U03531,B00000326,5,Highly recommended to everyone. Fragrance 97,1667356262,True,15,3521,326
U03531,B00000178,4,Solid performance. Fragrance 604,1612754045,True,17,3521,178
U01567,B00000560,4,Good value for money. Fragrance 437,1628342120,True,30,1562,560
U01567,B00000443,4,Really like this product. Fragrance 14,1614467919,False,27,1562,443
U01567,B00000609,5,Best product in this category. Fragrance 51,1660051231,True,48,1562,609
U01567,B00000025,5,Highly recommended to everyone. Fragrance 354,1632119886,False,33,1562,25
U01567,B00000465,5,Highly recommended to everyone. Fragrance 626,1640906706,True,20,1562,465
U01567,B00000037,5,Absolutely love it! Fragrance 487,1675475922,True,45,1562,37
U01567,B00000225,4,Really like this product. Fragrance 57,1652866316,True,30,1562,225
U01567,B00000458,5,Absolutely love it! Fragrance 105,1618666010,False,4,1562,458
U01567,B00000327,4,Solid performance. Fragrance 290,1620664170,True,13,1562,327
U01567,B00000215,4,"Great, would buy again. Fragrance 230",1651967466,True,25,1562,215
U01567,B00000009,1,Do not buy this! Fragrance 907,1661322281,True,47,1562,9
U01567,B00000597,5,Best product in this category. Fragrance 910,1694787346,True,44,1562,597
U01567,B00000057,5,"Perfect, exactly what I needed! Fragrance 816",1655598823,True,0,1562,57
U01567,B00000213,3,Works fine but has flaws. Fragrance 626,1671843827,True,36,1562,213
U01567,B00000164,4,Solid performance. Fragrance 324,1616549279,False,30,1562,164
U01939,B00000623,5,"Perfect, exactly what I needed! Fragrance 732",1626347570,True,19,1934,623
U01939,B00000063,4,Really like this product. Fragrance 712,1621363597,True,15,1934,63
U01939,B00000102,4,Good value for money. Fragrance 505,1617181495,True,19,1934,102
U01939,B00000272,5,"Perfect, exactly what I needed! Fragrance 25",1671528615,True,13,1934,272
U01939,B00000557,3,Decent but I've seen better. Fragrance 417,1697641624,True,41,1934,557
U01939,B00000396,3,Average product for the price. Fragrance 782,1683214158,False,35,1934,396
U01939,B00000642,4,Really like this product. Fragrance 865,1674657019,True,38,1934,642
U01939,B00000118,4,"Great, would buy again. Fragrance 790",1612228875,True,40,1934,118
U01939,B00000327,4,Really like this product. Fragrance 154,1646079265,True,20,1934,327
U01939,B00000121,5,Best product in this category. Fragrance 914,1624500927,True,29,1934,121
U01577,B00000150,4,"Great, would buy again. Fragrance 876",1682739705,False,30,1572,150
U01577,B00000030,5,Absolutely love it! Fragrance 282,1681512877,True,29,1572,30
U01577,B00000524,4,Solid performance. Fragrance 290,1664745298,True,21,1572,524
U01577,B00000604,2,Would not recommend. Fragrance 419,1658026687,False,39,1572,604
U01577,B00000048,4,Good value for money. Fragrance 721,1624469056,False,26,1572,48
U01577,B00000201,5,Best product in this category. Fragrance 306,1675620216,False,21,1572,201
U01577,B00000133,4,Solid performance. Fragrance 42,1611706961,False,44,1572,133
U01577,B00000564,1,Broken upon arrival. Fragrance 443,1642190762,False,49,1572,564
U01577,B00000168,3,Average product for the price. Fragrance 651,1647931643,True,18,1572,168
U01382,B00000324,4,Solid performance. Fragrance 813,1668937790,True,29,1377,324
U01382,B00000144,5,Highly recommended to everyone. Fragrance 752,1667427653,True,10,1377,144
U01382,B00000264,2,Would not recommend. Fragrance 868,1698092793,True,35,1377,264
U01382,B00000165,4,Solid performance. Fragrance 352,1698755817,True,24,1377,165
U01382,B00000316,3,"It's okay, nothing special. Fragrance 55",1614321935,True,2,1377,316
U01382,B00000181,4,Good value for money. Fragrance 480,1636328281,True,30,1377,181
U01382,B00000234,5,Absolutely love it! Fragrance 124,1647167771,False,49,1377,234
U01382,B00000141,3,Works fine but has flaws. Fragrance 786,1692259108,True,42,1377,141
U04047,B00000336,5,Absolutely love it! Fragrance 809,1619386276,True,0,4037,336
U04047,B00000645,5,"Perfect, exactly what I needed! Fragrance 225",1645762989,True,21,4037,645
U04047,B00000165,5,"Perfect, exactly what I needed! Fragrance 454",1670493193,False,19,4037,165
U04047,B00000091,3,Decent but I've seen better. Fragrance 462,1652879628,True,12,4037,91
U04047,B00000351,4,Solid performance. Fragrance 501,1651299451,True,43,4037,351
U04047,B00000577,4,Really like this product. Fragrance 760,1614625069,True,23,4037,577
U04047,B00000570,2,Disappointed with the results. Fragrance 276,1610392451,True,34,4037,570
U04047,B00000631,4,Solid performance. Fragrance 774,1623599388,True,3,4037,631
U04047,B00000531,5,Highly recommended to everyone. Fragrance 374,1695573116,True,26,4037,531
U04047,B00000263,4,Good value for money. Fragrance 751,1678265258,True,13,4037,263
U04047,B00000086,5,"Perfect, exactly what I needed! Fragrance 876",1648187334,True,13,4037,86
U04626,B00000509,4,Really like this product. Fragrance 552,1624813455,True,16,4614,509
U04626,B00000381,5,Highly recommended to everyone. Fragrance 599,1616710296,True,29,4614,381
U04626,B00000101,4,Really like this product. Fragrance 731,1646332834,False,43,4614,101
U04626,B00000163,5,Highly recommended to everyone. Fragrance 143,1680635439,True,44,4614,163
U04626,B00000366,5,Highly recommended to everyone. Fragrance 997,1651056680,True,1,4614,366
U04626,B00000339,5,Best product in this category. Fragrance 485,1656008855,True,21,4614,339
U04626,B00000280,5,Highly recommended to everyone. Fragrance 564,1681456164,True,42,4614,280
U04626,B00000407,5,Best product in this category. Fragrance 9,1681964661,True,3,4614,407
U04626,B00000618,3,Decent but I've seen better. Fragrance 49,1633080075,True,0,4614,618
U04626,B00000259,3,Decent but I've seen better. Fragrance 722,1678108777,True,20,4614,259
U04626,B00000417,5,"Perfect, exactly what I needed! Fragrance 712",1619740597,True,27,4614,417
U04626,B00000318,5,Best product in this category. Fragrance 747,1627368077,True,14,4614,318
U02191,B00000480,4,Good value for money. Fragrance 46,1688465891,True,8,2184,480
U02191,B00000280,4,"Great, would buy again. Fragrance 617",1623099535,False,34,2184,280
U02191,B00000552,5,Best product in this category. Fragrance 410,1675707177,True,28,2184,552
U02191,B00000466,3,Decent but I've seen better. Fragrance 892,1673270102,True,46,2184,466
U02191,B00000209,4,Solid performance. Fragrance 25,1627406147,True,26,2184,209
U02191,B00000503,2,Would not recommend. Fragrance 661,1651294799,False,29,2184,503
U02191,B00000648,4,Solid performance. Fragrance 385,1630720970,True,6,2184,648
U02191,B00000064,2,"Not great, expected better. Fragrance 112",1679011656,False,9,2184,64
U02191,B00000299,2,Quality is poor. Fragrance 203,1678824304,False,19,2184,299
U02191,B00000607,4,Really like this product. Fragrance 840,1622483322,True,45,2184,607
U02191,B00000048,4,"Great, would buy again. Fragrance 311",1609868975,True,42,2184,48
U02191,B00000117,4,"Great, would buy again. Fragrance 140",1656243580,True,38,2184,117
U02191,B00000106,5,Highly recommended to everyone. Fragrance 681,1651268129,True,23,2184,106
U02529,B00000155,3,Average product for the price. Fragrance 307,1615065393,True,38,2521,155
U02529,B00000262,4,Really like this product. Fragrance 138,1631753294,False,45,2521,262
U02529,B00000335,3,Works fine but has flaws. Fragrance 248,1685938161,True,29,2521,335
U02529,B00000542,5,"Perfect, exactly what I needed! Fragrance 325",1694791598,True,8,2521,542
U02529,B00000633,4,Good value for money. Fragrance 209,1644842807,False,29,2521,633
U02529,B00000406,2,"Not great, expected better. Fragrance 519",1643713076,True,6,2521,406
U02529,B00000110,5,"Perfect, exactly what I needed! Fragrance 900",1659638857,True,7,2521,110
U02529,B00000529,4,"Great, would buy again. Fragrance 600",1682125931,True,23,2521,529
U02529,B00000188,5,Absolutely love it! Fragrance 845,1661022680,True,7,2521,188
U02529,B00000645,4,Good value for money. Fragrance 983,1673518384,False,11,2521,645
U02529,B00000483,4,Really like this product. Fragrance 922,1697804452,True,17,2521,483
U02529,B00000024,5,"Perfect, exactly what I needed! Fragrance 219",1612022998,True,41,2521,24
U02529,B00000409,5,Highly recommended to everyone. Fragrance 180,1671554134,True,6,2521,409
U02529,B00000600,4,"Great, would buy again. Fragrance 627",1692831455,True,4,2521,600
U02529,B00000016,4,Solid performance. Fragrance 835,1648053399,True,33,2521,16
U02529,B00000320,5,Highly recommended to everyone. Fragrance 185,1634457993,True,5,2521,320
U02529,B00000395,4,Solid performance. Fragrance 249,1691360623,True,35,2521,395
U02529,B00000127,3,Average product for the price. Fragrance 401,1667374907,True,19,2521,127
U02529,B00000166,5,Absolutely love it! Fragrance 10,1652385856,True,1,2521,166
U02529,B00000375,5,Absolutely love it! Fragrance 585,1630955070,True,39,2521,375
U03621,B00000600,2,Disappointed with the results. Fragrance 978,1653440947,True,16,3611,600
U03621,B00000418,4,"Great, would buy again. Fragrance 836",1679599684,True,20,3611,418
U03621,B00000271,2,Would not recommend. Fragrance 622,1624977598,True,31,3611,271
U03621,B00000267,1,Do not buy this! Fragrance 561,1671282931,True,7,3611,267
U03621,B00000581,3,Decent but I've seen better. Fragrance 797,1629019749,True,41,3611,581
U03621,B00000178,4,"Great, would buy again. Fragrance 996",1623694331,False,47,3611,178
U03621,B00000384,4,Solid performance. Fragrance 814,1672521942,True,25,3611,384
U03621,B00000521,5,Best product in this category. Fragrance 88,1613155310,True,13,3611,521
U03621,B00000413,5,Absolutely love it! Fragrance 733,1654659966,True,32,3611,413
U03621,B00000224,5,"Perfect, exactly what I needed! Fragrance 748",1637292696,False,42,3611,224
U03621,B00000355,5,Highly recommended to everyone. Fragrance 730,1670007111,True,44,3611,355
U03621,B00000462,5,Highly recommended to everyone. Fragrance 440,1616298422,True,31,3611,462
U03621,B00000131,4,"Great, would buy again. Fragrance 425",1701252041,True,28,3611,131
U03621,B00000378,5,Highly recommended to everyone. Fragrance 577,1651610169,True,18,3611,378
U03621,B00000047,4,Really like this product. Fragrance 832,1679892360,True,22,3611,47
U03621,B00000400,5,Absolutely love it! Fragrance 659,1656069465,True,40,3611,400
U05404,B00000545,5,Highly recommended to everyone. Fragrance 157,1694749723,True,36,5391,545
U05404,B00000403,5,Best product in this category. Fragrance 596,1635385301,True,7,5391,403
U05404,B00000137,3,Average product for the price. Fragrance 487,1645303871,True,33,5391,137
U05404,B00000355,2,Quality is poor. Fragrance 730,1700598818,True,14,5391,355
U05404,B00000304,4,"Great, would buy again. Fragrance 134",1635762431,True,15,5391,304
U05404,B00000407,5,Absolutely love it! Fragrance 909,1670257539,True,4,5391,407
U05404,B00000547,5,Absolutely love it! Fragrance 390,1675174815,True,12,5391,547
U05404,B00000337,4,Really like this product. Fragrance 129,1637972151,True,12,5391,337
U05404,B00000599,5,Highly recommended to everyone. Fragrance 613,1702816455,True,34,5391,599
U05404,B00000385,5,Absolutely love it! Fragrance 191,1697730954,True,10,5391,385
U05404,B00000166,5,Best product in this category. Fragrance 660,1680624491,True,24,5391,166
U05404,B00000029,3,"It's okay, nothing special. Fragrance 350",1654617434,True,29,5391,29
U05404,B00000256,4,"Great, would buy again. Fragrance 380",1698714467,True,27,5391,256
U05404,B00000533,5,Best product in this category. Fragrance 894,1624894440,False,41,5391,533
U05404,B00000124,4,"Great, would buy again. Fragrance 977",1638240302,True,31,5391,124
U05404,B00000180,4,Really like this product. Fragrance 948,1625001634,True,36,5391,180
U04281,B00000431,4,Good value for money. Fragrance 253,1702221041,True,6,4270,431
U04281,B00000173,3,"It's okay, nothing special. Fragrance 99",1629172160,True,21,4270,173
U04281,B00000380,3,Decent but I've seen better. Fragrance 87,1665745386,False,29,4270,380
U04281,B00000307,5,Highly recommended to everyone. Fragrance 661,1646780327,True,31,4270,307
U04281,B00000104,1,Do not buy this! Fragrance 774,1618371845,True,35,4270,104
U04281,B00000457,5,Absolutely love it! Fragrance 719,1638338399,True,28,4270,457
U04281,B00000230,5,Absolutely love it! Fragrance 756,1613757549,True,48,4270,230
U04281,B00000349,5,"Perfect, exactly what I needed! Fragrance 484",1612523247,True,20,4270,349
U00222,B00000339,2,Quality is poor. Fragrance 802,1614399977,False,38,221,339
U00222,B00000622,3,Average product for the price. Fragrance 228,1616824046,True,12,221,622
U00222,B00000468,1,Broken upon arrival. Fragrance 525,1626365412,True,49,221,468
U00222,B00000172,5,Absolutely love it! Fragrance 572,1612418186,True,39,221,172
U00222,B00000513,4,Good value for money. Fragrance 88,1640503843,True,11,221,513
U00222,B00000184,4,Good value for money. Fragrance 518,1636390529,True,37,221,184
U00222,B00000225,5,Highly recommended to everyone. Fragrance 368,1683352604,True,38,221,225
U00222,B00000291,5,Absolutely love it! Fragrance 234,1612041998,False,13,221,291
U04594,B00000460,2,Quality is poor. Fragrance 893,1662894976,True,24,4582,460
U04594,B00000139,5,Absolutely love it! Fragrance 160,1638852360,True,8,4582,139
U04594,B00000168,5,"Perfect, exactly what I needed! Fragrance 537",1614190955,True,15,4582,168
U04594,B00000192,5,Best product in this category. Fragrance 194,1665248762,True,29,4582,192
U04594,B00000537,3,Average product for the price. Fragrance 664,1622021017,True,24,4582,537
U04594,B00000241,1,Broken upon arrival. Fragrance 614,1685989601,False,4,4582,241
U04594,B00000453,5,"Perfect, exactly what I needed! Fragrance 694",1639295388,False,30,4582,453
U04594,B00000503,3,"It's okay, nothing special. Fragrance 805",1674331877,False,35,4582,503
U04594,B00000475,5,Absolutely love it! Fragrance 150,1665457344,True,42,4582,475
U02338,B00000052,4,"Great, would buy again. Fragrance 947",1628209287,True,43,2330,52
U02338,B00000503,4,Solid performance. Fragrance 728,1675467137,True,36,2330,503
U02338,B00000278,5,"Perfect, exactly what I needed! Fragrance 254",1615810929,False,27,2330,278
U02338,B00000516,5,Absolutely love it! Fragrance 337,1645243557,True,26,2330,516
U02338,B00000247,3,Decent but I've seen better. Fragrance 351,1662391649,False,36,2330,247
U02338,B00000415,4,Really like this product. Fragrance 796,1620752428,True,32,2330,415
U04007,B00000250,3,Decent but I've seen better. Fragrance 967,1631457175,True,46,3997,250
U04007,B00000035,3,Decent but I've seen better. Fragrance 921,1677891335,True,44,3997,35
U04007,B00000413,5,Absolutely love it! Fragrance 546,1655673041,True,26,3997,413
U04007,B00000395,3,Decent but I've seen better. Fragrance 24,1671919403,False,1,3997,395
U04007,B00000609,4,Solid performance. Fragrance 347,1621503498,True,7,3997,609
U04007,B00000612,5,Absolutely love it! Fragrance 671,1696310038,True,12,3997,612
U04007,B00000118,5,Highly recommended to everyone. Fragrance 887,1644281600,True,22,3997,118
U04007,B00000446,3,"It's okay, nothing special. Fragrance 943",1624665325,True,47,3997,446
U04007,B00000573,1,Broken upon arrival. Fragrance 958,1646271352,True,6,3997,573
U04007,B00000544,4,Solid performance. Fragrance 244,1616797088,True,38,3997,544
U04007,B00000053,5,"Perfect, exactly what I needed! Fragrance 880",1691901993,True,45,3997,53
U04007,B00000404,5,Highly recommended to everyone. Fragrance 146,1619775262,False,33,3997,404
U04007,B00000063,5,Best product in this category. Fragrance 302,1616755628,True,26,3997,63
U04007,B00000215,5,Best product in this category. Fragrance 500,1669736274,True,44,3997,215
U04007,B00000536,4,"Great, would buy again. Fragrance 959",1618196523,True,4,3997,536
U04007,B00000034,3,Average product for the price. Fragrance 569,1662520274,True,28,3997,34
U04007,B00000449,5,Absolutely love it! Fragrance 28,1682357038,False,33,3997,449
U04007,B00000058,3,"It's okay, nothing special. Fragrance 363",1640150258,True,6,3997,58
U04007,B00000168,2,"Not great, expected better. Fragrance 899",1693954778,True,36,3997,168
U04300,B00000353,2,Disappointed with the results. Fragrance 688,1702191676,True,39,4289,353
U04300,B00000229,5,Absolutely love it! Fragrance 876,1649018861,True,21,4289,229
U04300,B00000268,5,"Perfect, exactly what I needed! Fragrance 386",1625833728,False,7,4289,268
U04300,B00000567,5,Absolutely love it! Fragrance 686,1683816794,True,13,4289,567
U04300,B00000202,5,Absolutely love it! Fragrance 723,1665523533,True,19,4289,202
U04300,B00000485,5,Highly recommended to everyone. Fragrance 187,1691754422,True,5,4289,485
U04300,B00000030,2,Quality is poor. Fragrance 886,1702021771,True,26,4289,30
U04300,B00000635,4,Solid performance. Fragrance 906,1646934519,False,2,4289,635
U04300,B00000625,3,Average product for the price. Fragrance 407,1701110495,True,0,4289,625
U04300,B00000207,4,"Great, would buy again. Fragrance 11",1701031300,True,11,4289,207
U03685,B00000228,5,Highly recommended to everyone. Fragrance 468,1627825159,True,17,3675,228
U03685,B00000105,2,Would not recommend. Fragrance 825,1625584402,True,48,3675,105
U03685,B00000505,5,Highly recommended to everyone. Fragrance 402,1619002355,True,45,3675,505
U03685,B00000350,5,Highly recommended to everyone. Fragrance 980,1694490641,True,49,3675,350
U03685,B00000188,4,Good value for money. Fragrance 804,1701252013,True,39,3675,188
U03685,B00000497,5,"Perfect, exactly what I needed! Fragrance 713",1655954857,True,23,3675,497
U03685,B00000071,5,Best product in this category. Fragrance 368,1629813561,True,21,3675,71
U03685,B00000113,5,"Perfect, exactly what I needed! Fragrance 393",1649559558,False,38,3675,113
U03148,B00000181,5,"Perfect, exactly what I needed! Fragrance 266",1650339561,False,16,3138,181
U03148,B00000607,5,Best product in this category. Fragrance 461,1622116339,True,37,3138,607
U03148,B00000216,5,Best product in this category. Fragrance 22,1686844659,True,22,3138,216
U03148,B00000029,4,Really like this product. Fragrance 750,1697364368,True,18,3138,29
U03148,B00000017,4,Really like this product. Fragrance 400,1691353686,True,0,3138,17
U03148,B00000089,5,Best product in this category. Fragrance 259,1614152839,True,43,3138,89
U03148,B00000509,4,Solid performance. Fragrance 668,1622357250,True,35,3138,509
U03148,B00000430,5,Highly recommended to everyone. Fragrance 862,1673960029,False,26,3138,430
U03808,B00000495,2,Would not recommend. Fragrance 924,1686602130,True,12,3798,495
U03808,B00000498,5,"Perfect, exactly what I needed! Fragrance 458",1617398942,False,9,3798,498
U03808,B00000180,3,"It's okay, nothing special. Fragrance 897",1692887808,False,13,3798,180
U03808,B00000024,4,Solid performance. Fragrance 973,1639595260,True,7,3798,24
U03808,B00000163,5,Highly recommended to everyone. Fragrance 166,1698365960,True,44,3798,163
U01469,B00000511,4,Good value for money. Fragrance 736,1692878175,True,20,1464,511
U01469,B00000578,4,"Great, would buy again. Fragrance 94",1634144555,False,37,1464,578
U01469,B00000024,4,Good value for money. Fragrance 960,1670888731,False,20,1464,24
U01469,B00000206,5,Highly recommended to everyone. Fragrance 804,1634822806,True,39,1464,206
U01469,B00000103,5,Best product in this category. Fragrance 123,1667406128,True,7,1464,103
U01469,B00000379,5,Best product in this category. Fragrance 494,1703000750,True,8,1464,379
U01469,B00000320,2,"Not great, expected better. Fragrance 61",1634980133,True,7,1464,320
U01469,B00000070,4,"Great, would buy again. Fragrance 846",1640952899,True,24,1464,70
U01469,B00000485,3,Works fine but has flaws. Fragrance 327,1697204853,True,20,1464,485
U01660,B00000576,4,"Great, would buy again. Fragrance 445",1611674984,False,19,1655,576
U01660,B00000353,4,Really like this product. Fragrance 739,1695436912,False,40,1655,353
U01660,B00000541,5,Best product in this category. Fragrance 697,1666858190,True,0,1655,541
U01660,B00000258,4,"Great, would buy again. Fragrance 811",1649394739,True,20,1655,258
U01660,B00000253,2,Would not recommend. Fragrance 23,1624104929,True,21,1655,253
U01660,B00000641,4,Good value for money. Fragrance 44,1647351955,True,34,1655,641
U01660,B00000105,4,Really like this product. Fragrance 146,1652172964,True,24,1655,105
U01660,B00000184,5,Best product in this category. Fragrance 15,1703240097,False,9,1655,184
U01814,B00000092,5,Absolutely love it! Fragrance 876,1649603065,True,37,1809,92
U01814,B00000324,5,Highly recommended to everyone. Fragrance 81,1703954268,True,4,1809,324
U01814,B00000317,4,Solid performance. Fragrance 623,1687101637,True,27,1809,317
U01814,B00000408,5,Best product in this category. Fragrance 999,1674610205,False,21,1809,408
U01814,B00000156,5,Best product in this category. Fragrance 763,1685872410,True,11,1809,156
U01814,B00000308,1,Broken upon arrival. Fragrance 623,1638930132,False,12,1809,308
U01814,B00000268,5,"Perfect, exactly what I needed! Fragrance 134",1641311159,True,49,1809,268
U01814,B00000439,5,Best product in this category. Fragrance 688,1653874367,False,28,1809,439
U01814,B00000522,2,"Not great, expected better. Fragrance 482",1658794675,True,2,1809,522
U01814,B00000045,3,Decent but I've seen better. Fragrance 933,1629794535,True,34,1809,45
U00557,B00000282,4,Really like this product. Fragrance 697,1639910162,True,10,554,282
U00557,B00000231,2,Would not recommend. Fragrance 715,1635845989,True,5,554,231
U00557,B00000557,4,Really like this product. Fragrance 631,1624518787,True,18,554,557
U00557,B00000648,2,Disappointed with the results. Fragrance 13,1646486016,True,15,554,648
U00557,B00000414,5,Best product in this category. Fragrance 678,1663556338,True,26,554,414
U00557,B00000195,4,Really like this product. Fragrance 747,1676139598,False,27,554,195
U00557,B00000560,5,Best product in this category. Fragrance 365,1621649998,True,21,554,560
U00557,B00000029,5,"Perfect, exactly what I needed! Fragrance 296",1675836935,True,7,554,29
U00557,B00000203,5,Highly recommended to everyone. Fragrance 358,1671150633,True,27,554,203
U00557,B00000518,5,Highly recommended to everyone. Fragrance 942,1660150266,False,13,554,518
U00557,B00000572,4,Solid performance. Fragrance 464,1700913690,True,26,554,572
U00557,B00000370,1,Worst purchase ever. Fragrance 499,1631975761,True,43,554,370
U00557,B00000583,4,"Great, would buy again. Fragrance 635",1697888912,False,15,554,583
U00557,B00000532,5,Highly recommended to everyone. Fragrance 375,1673758513,False,12,554,532
U00557,B00000487,5,Highly recommended to everyone. Fragrance 82,1624540846,True,21,554,487
U00557,B00000410,3,Decent but I've seen better. Fragrance 501,1613201715,True,16,554,410
U00557,B00000521,5,"Perfect, exactly what I needed! Fragrance 379",1679459784,False,27,554,521
U00557,B00000549,4,Solid performance. Fragrance 122,1700826998,True,26,554,549
U00557,B00000604,4,Solid performance. Fragrance 343,1629024088,True,19,554,604
U01725,B00000609,4,Good value for money. Fragrance 897,1613881143,True,26,1720,609
