user_id,asin,rating,review_text,timestamp,verified_purchase,helpful_vote
U01071,B00000622,4,"Great, would buy again. Fragrance 544",1701682980,True,28
U02677,B00000348,4,"Great, would buy again. Fragrance 305",1649235546,True,8
U04472,B00000004,5,"Perfect, exactly what I needed! Fragrance 723",1633198387,True,47
U01684,B00000070,5,Absolutely love it! Fragrance 623,1634204677,True,0
U02213,B00000644,5,"Perfect, exactly what I needed! Fragrance 322",1696282683,True,8
U03098,B00000200,5,Best product in this category. Fragrance 591,1655240863,True,7
U02582,B00000085,5,Highly recommended to everyone. Fragrance 745,1689051556,True,2
U05072,B00000062,4,Really like this product. Fragrance 847,1659739171,False,3
U04032,B00000142,4,Solid performance. Fragrance 219,1690503593,True,36
U02050,B00000621,2,Disappointed with the results. Fragrance 347,1696008834,True,35
U03917,B00000129,4,Solid performance. Fragrance 680,1613222936,True,36
U05073,B00000528,4,Really like this product. Fragrance 943,1664907386,True,38
U01557,B00000381,5,Absolutely love it! Fragrance 416,1702668712,True,30
U04103,B00000389,5,"Perfect, exactly what I needed! Fragrance 996",1626689244,True,10
U05145,B00000359,5,Absolutely love it! Fragrance 317,1662208315,True,27
U00310,B00000414,5,Best product in this category. Fragrance 679,1684821812,False,25
U00427,B00000216,5,Absolutely love it! Fragrance 628,1611958736,False,12
U02459,B00000205,4,"Great, would buy again. Fragrance 164",1632488384,True,35
U01705,B00000501,4,Good value for money. Fragrance 960,1618669840,True,28
U05274,B00000342,4,Solid performance. Fragrance 384,1685285638,True,48
U03069,B00000505,2,Quality is poor. Fragrance 15,1617316511,True,5
U02018,B00000267,4,Solid performance. Fragrance 778,1634961938,True,6
U01881,B00000647,5,"Perfect, exactly what I needed! Fragrance 945",1614882930,False,11
U04702,B00000038,3,Works fine but has flaws. Fragrance 617,1657365034,True,9
U00495,B00000145,4,Good value for money. Fragrance 47,1651716305,False,13
U04454,B00000360,4,Really like this product. Fragrance 946,1698733244,True,41
U02243,B00000568,3,Works fine but has flaws. Fragrance 889,1644449584,True,23
U04316,B00000629,4,Good value for money. Fragrance 163,1679584818,True,10
U00480,B00000535,4,Really like this product. Fragrance 757,1669482105,False,29
U03935,B00000496,3,Works fine but has flaws. Fragrance 591,1654324134,True,21
U00592,B00000121,5,"Perfect, exactly what I needed! Fragrance 8",1655364062,True,22
U00567,B00000537,4,Really like this product. Fragrance 43,1618003581,True,18
U05221,B00000426,1,Worst purchase ever. Fragrance 124,1670368486,True,47
U05102,B00000553,4,Solid performance. Fragrance 603,1670581184,True,47
U01190,B00000207,4,Solid performance. Fragrance 750,1644630401,True,36
U02341,B00000057,4,"Great, would buy again. Fragrance 472",1676875295,True,36
U03878,B00000060,5,Absolutely love it! Fragrance 561,1661415735,True,15
U00447,B00000256,5,Highly recommended to everyone. Fragrance 442,1630208859,True,44
U01152,B00000122,4,Really like this product. Fragrance 832,1626264667,True,9
U03516,B00000245,4,Solid performance. Fragrance 423,1647536921,False,9
U04100,B00000371,5,Absolutely love it! Fragrance 283,1686117640,True,28
U02789,B00000365,5,"Perfect, exactly what I needed! Fragrance 701",1651385967,True,25
U01672,B00000138,4,Solid performance. Fragrance 614,1622977651,True,23
U01898,B00000110,2,Would not recommend. Fragrance 72,1613029241,True,19
U03729,B00000335,4,"Great, would buy again. Fragrance 201",1700603051,True,15
U00865,B00000519,4,"Great, would buy again. Fragrance 194",1613485380,True,21
U03212,B00000553,4,Good value for money. Fragrance 435,1692870841,True,22
U02257,B00000132,4,Really like this product. Fragrance 630,1618994262,True,45
U03155,B00000471,4,Really like this product. Fragrance 6,1639221804,True,17
U00986,B00000480,5,Absolutely love it! Fragrance 374,1643140306,False,15
U04672,B00000278,5,Best product in this category. Fragrance 932,1674137026,True,48
U01204,B00000335,5,Absolutely love it! Fragrance 374,1641531815,True,47
U02035,B00000217,5,Best product in this category. Fragrance 746,1662743082,True,45
U03350,B00000597,5,"Perfect, exactly what I needed! Fragrance 350",1691312896,False,43
U04153,B00000568,4,Really like this product. Fragrance 906,1683455620,True,30
U00848,B00000159,5,Highly recommended to everyone. Fragrance 922,1616534639,True,18
U00179,B00000319,4,Solid performance. Fragrance 772,1616105716,True,22
U01087,B00000567,1,Broken upon arrival. Fragrance 817,1693185782,True,41
U02298,B00000150,4,Solid performance. Fragrance 477,1669965055,True,4
U03206,B00000564,4,"Great, would buy again. Fragrance 879",1658518563,True,22
U02955,B00000045,5,Best product in this category. Fragrance 697,1684634535,True,47
U02047,B00000192,5,Absolutely love it! Fragrance 587,1625262454,True,9
U01201,B00000377,2,"Not great, expected better. Fragrance 596",1645556587,False,7
U03630,B00000126,5,Absolutely love it! Fragrance 933,1702363319,True,3
U01614,B00000486,3,Works fine but has flaws. Fragrance 115,1670656295,True,1
U00583,B00000252,5,Highly recommended to everyone. Fragrance 444,1611712842,True,7
U03562,B00000638,5,Absolutely love it! Fragrance 551,1679893303,False,8
U01058,B00000086,5,Absolutely love it! Fragrance 125,1684651003,True,5
U03593,B00000536,5,Best product in this category. Fragrance 263,1681696677,True,33
U03450,B00000219,5,"Perfect, exactly what I needed! Fragrance 342",1642089610,True,32
U01026,B00000153,4,Good value for money. Fragrance 467,1676880836,True,23
U03247,B00000358,3,Works fine but has flaws. Fragrance 91,1677380370,True,39
U04173,B00000478,5,"Perfect, exactly what I needed! Fragrance 773",1611989220,True,28
U00257,B00000082,2,"Not great, expected better. Fragrance 666",1667163153,True,40
U00906,B00000225,4,Really like this product. Fragrance 700,1646353227,True,28
U02301,B00000072,3,Works fine but has flaws. Fragrance 228,1617861386,True,43
U04563,B00000431,3,Decent but I've seen better. Fragrance 102,1664120173,True,45
U04225,B00000176,5,Absolutely love it! Fragrance 112,1634061976,True,27
U04455,B00000586,3,"It's okay, nothing special. Fragrance 549",1670549586,True,18
U00898,B00000515,4,"Great, would buy again. Fragrance 157",1696541300,True,32
U02197,B00000580,5,Absolutely love it! Fragrance 948,1665876402,False,45
U01748,B00000015,4,Really like this product. Fragrance 363,1642439732,False,22
U01696,B00000619,5,Absolutely love it! Fragrance 45,1639623374,False,36
U00324,B00000352,5,Best product in this category. Fragrance 968,1661875983,True,41
U01466,B00000364,3,Decent but I've seen better. Fragrance 746,1644812599,True,21
U03842,B00000617,4,Solid performance. Fragrance 437,1680357890,True,11
U01226,B00000576,4,"Great, would buy again. Fragrance 493",1663657651,False,12
U00685,B00000023,3,Works fine but has flaws. Fragrance 95,1673646555,True,38
U04814,B00000645,2,Quality is poor. Fragrance 186,1623218564,True,1
U05238,B00000084,4,Good value for money. Fragrance 298,1652800397,True,42
U01417,B00000356,4,Solid performance. Fragrance 629,1635554757,False,39
U03313,B00000641,5,Best product in this category. Fragrance 39,1680580748,True,12
U05089,B00000593,4,"Great, would buy again. Fragrance 59",1610727079,True,20
U05070,B00000303,3,"It's okay, nothing special. Fragrance 656",1643062396,True,9
U03701,B00000442,3,Works fine but has flaws. Fragrance 479,1694510834,True,12
U01429,B00000435,2,Quality is poor. Fragrance 562,1694472503,True,35
U01304,B00000503,4,Solid performance. Fragrance 633,1640664280,False,8
U02861,B00000599,4,"Great, would buy again. Fragrance 963",1643329607,False,35
U02377,B00000357,5,"Perfect, exactly what I needed! Fragrance 972",1663970899,True,44
U03291,B00000396,3,Works fine but has flaws. Fragrance 185,1665942899,True,31
U01304,B00000393,5,Best product in this category. Fragrance 331,1698496632,True,37
U00945,B00000364,4,Good value for money. Fragrance 578,1626830960,True,44
U02511,B00000144,4,"Great, would buy again. Fragrance 912",1620517865,True,3
U02011,B00000239,2,Quality is poor. Fragrance 614,1618731775,True,1
U05296,B00000453,4,"Great, would buy again. Fragrance 409",1666939250,True,36
U01771,B00000491,4,Good value for money. Fragrance 9,1621835521,True,5
U01248,B00000581,2,Would not recommend. Fragrance 852,1617953856,True,3
U01669,B00000107,4,Solid performance. Fragrance 479,1669302481,True,39
U03836,B00000122,5,Absolutely love it! Fragrance 498,1658148396,True,30
U04572,B00000610,5,Highly recommended to everyone. Fragrance 227,1663523188,True,46
U04211,B00000627,3,"It's okay, nothing special. Fragrance 920",1647334074,True,46
U03914,B00000241,3,"It's okay, nothing special. Fragrance 723",1634351256,True,21
U02360,B00000364,5,Best product in this category. Fragrance 356,1624519378,False,28
U04779,B00000368,4,Solid performance. Fragrance 471,1615565624,True,9
U04337,B00000445,4,Solid performance. Fragrance 705,1632691756,False,30
U04030,B00000431,2,Would not recommend. Fragrance 26,1688056315,True,10
U02444,B00000303,3,Decent but I've seen better. Fragrance 816,1636860520,True,0
U01426,B00000199,5,"Perfect, exactly what I needed! Fragrance 272",1700877713,True,13
U03820,B00000471,2,Quality is poor. Fragrance 957,1637524007,False,3
U04025,B00000216,5,"Perfect, exactly what I needed! Fragrance 921",1624979494,True,19
U01577,B00000133,4,Solid performance. Fragrance 42,1611706961,False,44
U01097,B00000304,2,"Not great, expected better. Fragrance 360",1645332082,True,2
U00719,B00000193,4,Good value for money. Fragrance 30,1636327027,True,18
U05072,B00000578,5,Best product in this category. Fragrance 219,1678984699,True,5
U00240,B00000521,4,"Great, would buy again. Fragrance 658",1627208378,False,35
U00069,B00000150,4,Good value for money. Fragrance 824,1703382812,True,32
U00560,B00000467,5,Highly recommended to everyone. Fragrance 495,1662514866,True,29
U03242,B00000084,5,"Perfect, exactly what I needed! Fragrance 909",1650860349,False,27
U04658,B00000306,4,"Great, would buy again. Fragrance 933",1691014893,False,15
U00582,B00000016,1,Do not buy this! Fragrance 358,1622097595,False,38
U00237,B00000412,2,"Not great, expected better. Fragrance 28",1688539081,True,15
U04741,B00000481,5,Highly recommended to everyone. Fragrance 235,1665438579,False,13
U03855,B00000168,4,Really like this product. Fragrance 789,1673122269,True,43
U04818,B00000588,4,Really like this product. Fragrance 223,1654661561,True,49
U02580,B00000504,5,"Perfect, exactly what I needed! Fragrance 281",1625500593,True,49
U01532,B00000099,5,Best product in this category. Fragrance 463,1657812388,True,31
U03007,B00000620,4,Good value for money. Fragrance 649,1617010520,True,20
U04558,B00000541,4,Good value for money. Fragrance 817,1689202498,True,42
U01740,B00000216,4,Really like this product. Fragrance 813,1688340592,True,4
U00385,B00000210,5,Best product in this category. Fragrance 97,1619857089,True,48
U00677,B00000231,3,Decent but I've seen better. Fragrance 457,1615412996,True,16
U04578,B00000057,4,Really like this product. Fragrance 499,1695165653,True,3
U03363,B00000550,3,"It's okay, nothing special. Fragrance 653",1666442933,True,46
U01372,B00000578,3,Works fine but has flaws. Fragrance 351,1686014878,True,5
U00783,B00000386,4,Good value for money. Fragrance 668,1693687582,False,5
U04394,B00000219,4,"Great, would buy again. Fragrance 25",1692503495,True,0
U02361,B00000362,5,Best product in this category. Fragrance 62,1630024583,True,11
U01448,B00000429,4,Good value for money. Fragrance 889,1637669136,True,23
U01579,B00000340,5,Highly recommended to everyone. Fragrance 943,1638333366,True,24
U04213,B00000324,1,Worst purchase ever. Fragrance 411,1688803266,True,47
U04220,B00000159,5,"Perfect, exactly what I needed! Fragrance 211",1656360272,True,43
U01473,B00000016,2,Would not recommend. Fragrance 76,1620529599,True,34
U02062,B00000242,3,Decent but I've seen better. Fragrance 516,1658115510,True,23
U03348,B00000552,5,Best product in this category. Fragrance 702,1624727875,True,28
U00265,B00000604,2,Disappointed with the results. Fragrance 246,1628234908,True,0
U03000,B00000648,4,Solid performance. Fragrance 28,1628984831,True,34
U03859,B00000381,5,Absolutely love it! Fragrance 403,1646141599,True,28
U04266,B00000005,4,Solid performance. Fragrance 335,1621668999,True,48
U01738,B00000440,4,Solid performance. Fragrance 462,1690839840,True,24
U02867,B00000345,5,Absolutely love it! Fragrance 61,1702279498,True,36
U04104,B00000491,5,Best product in this category. Fragrance 311,1610127735,False,34
U05364,B00000192,2,Would not recommend. Fragrance 380,1702967076,True,41
U00672,B00000296,3,Average product for the price. Fragrance 244,1615854986,True,2
U04901,B00000253,3,"It's okay, nothing special. Fragrance 473",1620515248,True,1
U03401,B00000519,5,Absolutely love it! Fragrance 74,1671179467,True,29
U02501,B00000320,4,Solid performance. Fragrance 393,1645856105,True,29
U02691,B00000493,4,Really like this product. Fragrance 442,1688018301,True,40
U03052,B00000638,5,"Perfect, exactly what I needed! Fragrance 904",1683623924,True,6
U00560,B00000002,2,Quality is poor. Fragrance 722,1688904174,True,10
U00562,B00000403,5,Highly recommended to everyone. Fragrance 345,1646321388,False,13
U03776,B00000530,5,Highly recommended to everyone. Fragrance 553,1641311319,True,49
U02273,B00000503,2,"Not great, expected better. Fragrance 697",1672223629,True,11
U01173,B00000405,4,Good value for money. Fragrance 315,1661022470,True,31
U05490,B00000402,5,"Perfect, exactly what I needed! Fragrance 16",1676082316,True,46
U04992,B00000481,4,Really like this product. Fragrance 797,1635289474,True,26
U05020,B00000202,5,"Perfect, exactly what I needed! Fragrance 577",1623620318,False,13
U04340,B00000369,3,"It's okay, nothing special. Fragrance 509",1703559467,True,5
U01234,B00000409,5,Absolutely love it! Fragrance 198,1632815097,True,9
U02140,B00000475,4,Good value for money. Fragrance 713,1693930054,True,11
U00302,B00000218,4,Solid performance. Fragrance 55,1641585802,True,26
U00102,B00000285,4,Really like this product. Fragrance 384,1641665662,True,24
U01732,B00000409,5,"Perfect, exactly what I needed! Fragrance 354",1651579398,True,42
U03727,B00000046,5,"Perfect, exactly what I needed! Fragrance 146",1677754552,True,33
U03798,B00000131,5,Best product in this category. Fragrance 206,1668107291,False,46
U04273,B00000204,5,"Perfect, exactly what I needed! Fragrance 990",1673015450,False,45
U00297,B00000436,5,Highly recommended to everyone. Fragrance 525,1685636709,False,49
U01165,B00000592,5,Absolutely love it! Fragrance 759,1617940896,False,0
U04900,B00000245,4,Really like this product. Fragrance 847,1666997130,True,18
U00186,B00000251,5,Best product in this category. Fragrance 610,1629882353,True,31
U01349,B00000390,3,Works fine but has flaws. Fragrance 762,1619300642,True,36
U05460,B00000218,5,Best product in this category. Fragrance 774,1614146617,True,23
U01976,B00000512,5,Highly recommended to everyone. Fragrance 351,1644112610,True,36
U03438,B00000646,4,Solid performance. Fragrance 581,1667758973,True,23
U00682,B00000350,4,Really like this product. Fragrance 672,1664583370,True,5
U03359,B00000166,2,"Not great, expected better. Fragrance 450",1648638575,True,13
U01559,B00000416,2,Quality is poor. Fragrance 408,1614892405,False,37
U01605,B00000053,2,"Not great, expected better. Fragrance 437",1691467303,True,38
U00605,B00000214,4,Solid performance. Fragrance 189,1643215080,True,26
U00959,B00000285,4,"Great, would buy again. Fragrance 610",1700923412,True,49
U00584,B00000416,4,Solid performance. Fragrance 607,1656088572,True,27
U00305,B00000531,2,Would not recommend. Fragrance 164,1626401866,True,21
U05158,B00000268,5,Absolutely love it! Fragrance 699,1638033917,False,15
U03534,B00000430,5,"Perfect, exactly what I needed! Fragrance 803",1669632938,False,39
U02864,B00000482,4,"Great, would buy again. Fragrance 522",1619478845,True,23
U03645,B00000306,3,Works fine but has flaws. Fragrance 606,1624711801,False,37
U02675,B00000269,5,Best product in this category. Fragrance 657,1625653314,False,10
U03466,B00000332,2,Disappointed with the results. Fragrance 837,1663044877,True,13
U01600,B00000399,5,Highly recommended to everyone. Fragrance 580,1628344549,True,45
U00615,B00000110,1,"Terrible product, wasted my money. Fragrance 44",1673256061,False,42
U01418,B00000438,5,Absolutely love it! Fragrance 862,1661877015,True,26
U04674,B00000561,4,Solid performance. Fragrance 136,1657332815,True,2
U05193,B00000302,2,Quality is poor. Fragrance 991,1664040146,True,28
U05496,B00000292,5,Highly recommended to everyone. Fragrance 225,1667943043,False,18
U04573,B00000520,3,Works fine but has flaws. Fragrance 289,1633810351,True,5
U04775,B00000532,5,"Perfect, exactly what I needed! Fragrance 749",1647190817,True,24
U01883,B00000393,4,"Great, would buy again. Fragrance 472",1666747212,True,46
U01679,B00000045,5,Highly recommended to everyone. Fragrance 794,1697854111,True,18
U00870,B00000133,4,"Great, would buy again. Fragrance 95",1668727900,True,48
U05145,B00000305,4,Really like this product. Fragrance 188,1616171064,False,14
U03646,B00000569,5,Best product in this category. Fragrance 494,1702798527,True,25
U01866,B00000204,3,Works fine but has flaws. Fragrance 878,1612212703,True,49
U03654,B00000563,5,Best product in this category. Fragrance 342,1697276038,True,3
U02007,B00000568,5,Best product in this category. Fragrance 442,1703792505,True,8
U01256,B00000001,4,Really like this product. Fragrance 336,1672995788,False,13
U01038,B00000571,4,Good value for money. Fragrance 665,1621387510,True,15
U00235,B00000301,3,Works fine but has flaws. Fragrance 538,1657147536,True,3
U04357,B00000065,5,Absolutely love it! Fragrance 138,1670533921,True,46
U02001,B00000081,5,"Perfect, exactly what I needed! Fragrance 317",1694680914,True,31
U04665,B00000295,3,Works fine but has flaws. Fragrance 989,1623096037,True,15
U02744,B00000193,4,Solid performance. Fragrance 277,1673648136,True,36
U01553,B00000552,5,"Perfect, exactly what I needed! Fragrance 831",1620636109,True,6
U04541,B00000052,1,Worst purchase ever. Fragrance 481,1684017835,False,32
U01173,B00000555,5,Absolutely love it! Fragrance 411,1685949230,True,3
U04564,B00000120,2,Disappointed with the results. Fragrance 979,1632969641,True,22
U01203,B00000200,5,Best product in this category. Fragrance 223,1666770770,True,28
U00273,B00000095,5,Best product in this category. Fragrance 644,1693219319,False,16
U01222,B00000508,4,Really like this product. Fragrance 541,1678040814,True,34
U03022,B00000503,5,Best product in this category. Fragrance 327,1636846375,True,24
U00334,B00000443,3,Works fine but has flaws. Fragrance 987,1644800469,True,11
U02241,B00000411,5,"Perfect, exactly what I needed! Fragrance 475",1614976803,True,10
U04863,B00000648,1,Broken upon arrival. Fragrance 752,1626844993,False,40
U00167,B00000175,5,Highly recommended to everyone. Fragrance 918,1634962670,True,43
U04038,B00000026,1,"Terrible product, wasted my money. Fragrance 858",1697036179,True,22
U00001,B00000642,5,Best product in this category. Fragrance 151,1674941897,True,3
U02179,B00000052,3,Average product for the price. Fragrance 144,1645423826,True,15
U05207,B00000463,5,Absolutely love it! Fragrance 939,1677073420,True,18
U05106,B00000601,4,Solid performance. Fragrance 495,1688210501,False,1
U00663,B00000244,4,Really like this product. Fragrance 181,1660684835,True,26
U04140,B00000214,3,"It's okay, nothing special. Fragrance 654",1618034034,True,8
U01854,B00000073,5,Highly recommended to everyone. Fragrance 273,1661041110,True,29
U01793,B00000387,5,Highly recommended to everyone. Fragrance 176,1641907534,False,39
U03779,B00000560,1,"Terrible product, wasted my money. Fragrance 20",1657727205,False,48
U00243,B00000187,5,Highly recommended to everyone. Fragrance 910,1648864659,False,15
U02402,B00000571,5,Best product in this category. Fragrance 885,1663090198,True,9
U01897,B00000380,5,"Perfect, exactly what I needed! Fragrance 847",1693796462,True,36
U00823,B00000200,5,"Perfect, exactly what I needed! Fragrance 964",1679548021,True,10
U00530,B00000257,5,Best product in this category. Fragrance 571,1611530300,False,44
U04824,B00000447,4,Really like this product. Fragrance 629,1658149542,True,48
U02535,B00000626,2,Quality is poor. Fragrance 603,1697578124,False,24
U03423,B00000591,4,Good value for money. Fragrance 679,1637346401,True,26
U00804,B00000224,4,Solid performance. Fragrance 567,1657050719,True,32
U04706,B00000623,3,"It's okay, nothing special. Fragrance 758",1643188603,False,27
U02330,B00000117,2,Disappointed with the results. Fragrance 551,1678214862,True,11
U01422,B00000613,1,"Terrible product, wasted my money. Fragrance 934",1649907041,True,7
U04604,B00000494,4,Good value for money. Fragrance 760,1686350374,False,26
U02963,B00000144,5,"Perfect, exactly what I needed! Fragrance 518",1668166566,True,20
U05174,B00000290,5,Best product in this category. Fragrance 650,1622303073,True,0
U02614,B00000233,5,Highly recommended to everyone. Fragrance 841,1625031823,True,7
U03999,B00000483,3,Works fine but has flaws. Fragrance 265,1632264938,True,11
U00037,B00000223,5,Highly recommended to everyone. Fragrance 775,1667959052,True,29
U01392,B00000488,5,Best product in this category. Fragrance 632,1635539409,False,39
U02478,B00000099,5,Best product in this category. Fragrance 589,1653639189,True,8
U04829,B00000018,3,Decent but I've seen better. Fragrance 708,1699290603,False,13
U01722,B00000225,1,Broken upon arrival. Fragrance 329,1673182644,True,1
U02717,B00000181,5,Absolutely love it! Fragrance 527,1637911807,True,3
U05068,B00000124,5,Absolutely love it! Fragrance 476,1611202469,False,0
U04741,B00000370,3,Average product for the price. Fragrance 514,1692600147,False,19
U04653,B00000442,5,Absolutely love it! Fragrance 130,1685703023,True,1
U04040,B00000397,5,"Perfect, exactly what I needed! Fragrance 276",1649818941,True,26
U04956,B00000266,3,"It's okay, nothing special. Fragrance 41",1628519982,True,15
U04509,B00000419,2,Quality is poor. Fragrance 244,1668239592,True,35
U03752,B00000509,4,Good value for money. Fragrance 621,1663276740,True,41
U01941,B00000491,3,Works fine but has flaws. Fragrance 734,1690647186,True,0
U03445,B00000134,4,"Great, would buy again. Fragrance 763",1670897061,False,40
U03506,B00000183,4,"Great, would buy again. Fragrance 668",1654277143,True,25
U01430,B00000043,4,Really like this product. Fragrance 569,1671962835,False,33
U05442,B00000092,5,"Perfect, exactly what I needed! Fragrance 250",1691292790,True,18
U01680,B00000376,4,Really like this product. Fragrance 692,1622485032,False,33
U02868,B00000036,4,Solid performance. Fragrance 937,1699089478,True,37
U04779,B00000049,4,Solid performance. Fragrance 309,1672081703,True,15
U00815,B00000441,4,Solid performance. Fragrance 946,1662127204,True,5
U02652,B00000036,5,Highly recommended to everyone. Fragrance 938,1692588618,True,13
U04341,B00000019,5,Highly recommended to everyone. Fragrance 608,1637514422,True,39
U01697,B00000390,4,Really like this product. Fragrance 883,1679580407,True,1
U04727,B00000394,4,Solid performance. Fragrance 638,1686803972,True,46
U00904,B00000326,5,Highly recommended to everyone. Fragrance 41,1691709012,True,35
U02594,B00000417,4,Good value for money. Fragrance 614,1686254594,True,4
U04625,B00000187,4,Solid performance. Fragrance 863,1696904265,False,29
U01130,B00000524,4,"Great, would buy again. Fragrance 626",1672801397,True,30
U00863,B00000201,4,Good value for money. Fragrance 80,1652013057,False,25
U01384,B00000331,3,Decent but I've seen better. Fragrance 989,1663202278,True,6
U02924,B00000272,4,Good value for money. Fragrance 892,1627171567,False,1
U03302,B00000163,4,Good value for money. Fragrance 601,1645331853,True,6
U04941,B00000444,2,Would not recommend. Fragrance 791,1684730877,True,39
U03482,B00000111,5,Highly recommended to everyone. Fragrance 280,1633651529,True,1
U03197,B00000370,2,Quality is poor. Fragrance 158,1654925034,True,20
U02714,B00000557,3,Works fine but has flaws. Fragrance 188,1655332609,True,32
U01314,B00000644,4,Solid performance. Fragrance 36,1621604949,True,22
U03880,B00000159,5,"Perfect, exactly what I needed! Fragrance 3",1680245420,True,34
U04506,B00000110,4,Solid performance. Fragrance 172,1626292241,False,26
U04060,B00000273,4,"Great, would buy again. Fragrance 866",1610889297,False,1
U03079,B00000349,5,"Perfect, exactly what I needed! Fragrance 915",1698106798,False,10
U02324,B00000104,5,Absolutely love it! Fragrance 332,1677401989,True,0
U01567,B00000227,3,"It's okay, nothing special. Fragrance 420",1687018395,False,28
U03082,B00000499,3,Works fine but has flaws. Fragrance 878,1625033041,True,5
U04774,B00000355,5,Highly recommended to everyone. Fragrance 411,1670526134,True,22
U01176,B00000406,4,Really like this product. Fragrance 425,1700580214,True,30
U02832,B00000273,5,Absolutely love it! Fragrance 726,1651512895,True,47
U03494,B00000087,5,Best product in this category. Fragrance 267,1703916168,False,0
U05385,B00000324,4,"Great, would buy again. Fragrance 277",1630904611,True,45
U04985,B00000590,5,Absolutely love it! Fragrance 461,1703408365,True,3
U02569,B00000362,5,Absolutely love it! Fragrance 28,1695686884,True,13
U01780,B00000144,3,"It's okay, nothing special. Fragrance 606",1682775072,True,47
U00509,B00000303,5,Highly recommended to everyone. Fragrance 186,1675305444,True,12
U01313,B00000426,4,Really like this product. Fragrance 502,1612462815,True,18
U01158,B00000179,3,Works fine but has flaws. Fragrance 991,1651511113,True,15
U00517,B00000228,4,Solid performance. Fragrance 120,1609512370,False,46
U02406,B00000178,3,"It's okay, nothing special. Fragrance 695",1634694084,True,48
U05115,B00000089,1,"Terrible product, wasted my money. Fragrance 447",1641506628,True,45
U05384,B00000570,4,"Great, would buy again. Fragrance 93",1673938111,True,26
U03127,B00000588,1,Worst purchase ever. Fragrance 86,1620963793,True,24
U05428,B00000541,5,Best product in this category. Fragrance 806,1619091955,True,36
U05473,B00000218,5,Highly recommended to everyone. Fragrance 897,1699507476,True,19
U03414,B00000110,5,Absolutely love it! Fragrance 228,1684489613,False,5
U02589,B00000075,2,Disappointed with the results. Fragrance 55,1633905458,False,1
U04280,B00000556,5,Highly recommended to everyone. Fragrance 95,1609684501,True,32
U02948,B00000619,4,Really like this product. Fragrance 655,1657674838,True,43
U03566,B00000388,5,Absolutely love it! Fragrance 882,1683695210,False,12
U03288,B00000583,3,Decent but I've seen better. Fragrance 575,1613172182,True,16
U00428,B00000268,5,"Perfect, exactly what I needed! Fragrance 790",1702519527,True,34
U04891,B00000521,4,Solid performance. Fragrance 763,1662214688,True,25
U04956,B00000442,4,Solid performance. Fragrance 353,1669899004,True,33
U01342,B00000071,4,Good value for money. Fragrance 311,1673518105,True,7
U02175,B00000417,4,Solid performance. Fragrance 343,1628855229,True,33
U04008,B00000052,5,Absolutely love it! Fragrance 752,1618817546,True,36
U01366,B00000458,3,Decent but I've seen better. Fragrance 776,1683376119,False,6
U03776,B00000093,4,Good value for money. Fragrance 727,1629474404,True,43
U01853,B00000159,4,"Great, would buy again. Fragrance 518",1631359304,False,47
U04471,B00000597,5,Best product in this category. Fragrance 304,1672338272,True,25
U05337,B00000075,5,Highly recommended to everyone. Fragrance 104,1666245863,False,22
U05423,B00000327,5,Best product in this category. Fragrance 212,1660344693,False,26
U03046,B00000557,4,"Great, would buy again. Fragrance 38",1638127742,True,19
U00686,B00000452,5,"Perfect, exactly what I needed! Fragrance 899",1678776357,False,4
U00594,B00000497,5,Absolutely love it! Fragrance 86,1658644445,True,21
U03132,B00000520,4,Really like this product. Fragrance 57,1615637498,False,30
U03893,B00000063,2,Disappointed with the results. Fragrance 682,1619803136,True,40
U01492,B00000195,4,Really like this product. Fragrance 424,1625105115,True,18
U01816,B00000554,4,Really like this product. Fragrance 274,1651174780,False,25
U02062,B00000018,4,"Great, would buy again. Fragrance 10",1661013221,True,31
U03911,B00000178,4,Good value for money. Fragrance 942,1646159930,True,46
U03662,B00000563,5,Absolutely love it! Fragrance 672,1665445851,False,32
U05134,B00000022,5,Best product in this category. Fragrance 509,1684056346,True,42
U01590,B00000280,5,Absolutely love it! Fragrance 605,1611391689,True,9
U03837,B00000432,4,Good value for money. Fragrance 264,1613834988,True,46
U02264,B00000084,4,Good value for money. Fragrance 908,1651130956,False,15
U02556,B00000098,5,"Perfect, exactly what I needed! Fragrance 848",1687427318,True,3
U04474,B00000045,4,Solid performance. Fragrance 218,1664461246,True,10
U02531,B00000371,5,Absolutely love it! Fragrance 373,1682928799,True,39
U04670,B00000586,5,"Perfect, exactly what I needed! Fragrance 782",1624170942,True,4
U01487,B00000121,3,Works fine but has flaws. Fragrance 348,1656450169,True,3
U00964,B00000563,5,"Perfect, exactly what I needed! Fragrance 118",1695959363,True,13
U01083,B00000167,4,Solid performance. Fragrance 186,1662950825,True,27
U00572,B00000157,4,Good value for money. Fragrance 653,1634619141,True,36
U00443,B00000292,4,"Great, would buy again. Fragrance 457",1645691779,True,31
U02437,B00000536,4,"Great, would buy again. Fragrance 601",1696126922,True,5
U05259,B00000128,4,Solid performance. Fragrance 265,1649752756,True,38
U02979,B00000618,5,Absolutely love it! Fragrance 565,1636646434,True,42
U00917,B00000109,5,"Perfect, exactly what I needed! Fragrance 760",1664084570,True,17
U00347,B00000120,3,Decent but I've seen better. Fragrance 56,1612218634,True,21
U05168,B00000128,4,"Great, would buy again. Fragrance 37",1694906194,True,5
U03707,B00000078,5,Absolutely love it! Fragrance 32,1617217624,True,28
